#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	magChain	suscChain	deco	measure	err_magx	err_magy	err_magz	err_deco	err_magChain	err_suscChain	
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 5.000000000000000000e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524506165650147516e-01 -2.213106343035961998e-04 5.031874983974535809e-01 7.142370583263702999e-01 5.386666760074541926e+00 8.381839735208059666e-03 1.000000000000000000e+04 4.170795057499954270e-04 9.606438805138218595e-05 3.917983164134762088e-04 8.983178700999650717e-05 1.728417847467906068e-03 8.127017374118226251e-03
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 5.500000000001021849e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524548224180753531e-01 -2.974080263199563963e-04 5.031715342111698908e-01 7.117118268894534472e-01 5.361724691915684460e+00 8.079707740256071927e-03 1.000000000000000000e+04 4.536629276905203983e-04 1.092137445550651030e-04 4.245821512640683909e-04 9.437909249035926940e-05 1.866598457345801550e-03 8.840661228891018644e-03
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 6.000000000000716982e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524526600985835589e-01 -3.981956597409092610e-04 5.031598453839949414e-01 7.087714206424476915e-01 5.333564187966064019e+00 8.069225166822827436e-03 1.000000000000000000e+04 4.542882003933403339e-04 1.224321069859795198e-04 4.245881692435649036e-04 9.430168532302564118e-05 1.864713612966715194e-03 8.775459395266303406e-03
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 6.499999999999058753e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.523986216690485618e-01 -5.223430544075436657e-04 5.031681423944970311e-01 7.056706766220524063e-01 5.307017724630064492e+00 7.736541481169774588e-03 1.000000000000000000e+04 4.960647765781993693e-04 1.365692550956184702e-04 4.602408895799587935e-04 9.803069110557857603e-05 2.008646890128341477e-03 9.442665664301743214e-03
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 6.999999999998807176e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.523949055958708332e-01 -6.712402160515151426e-04 5.031521889028737204e-01 7.021134581034718103e-01 5.274722031657661070e+00 7.723959063689779005e-03 1.000000000000000000e+04 4.968227054032625569e-04 1.506023089189862632e-04 4.601927592043501586e-04 9.792988423227704268e-05 2.007325486514592409e-03 9.375647834587230028e-03
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 7.500000000000000000e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524738779781860787e-01 -8.738838943220076120e-04 5.030721116416759786e-01 6.984359422966013309e-01 5.240176230275162439e+00 7.447823593986368021e-03 1.000000000000000000e+04 5.206359021578177209e-04 1.664654034326683209e-04 4.819889362197768683e-04 1.010356735137534466e-04 2.112560558511285269e-03 1.001025709379820341e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 8.000000000001270539e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524677919943105531e-01 -1.078824470436944537e-03 5.030510667632335231e-01 6.942917256461167419e-01 5.204827720320325923e+00 7.433569003405156479e-03 1.000000000000000000e+04 5.215483722284279186e-04 1.811759317070025372e-04 4.818867912542931526e-04 1.009119235079263644e-04 2.112638356009834042e-03 9.941853004261111057e-03
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 8.500000000001575184e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524335137607292889e-01 -1.291255601919409548e-03 5.031204335474087630e-01 6.888995162886658585e-01 5.157258896055588515e+00 7.151813862698987688e-03 1.000000000000000000e+04 5.463886577178851201e-04 1.977585119438420003e-04 5.045533844836550159e-04 1.022810389161248041e-04 2.218144074721588744e-03 1.066574902419180002e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 8.999999999998310463e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.524245945336882402e-01 -1.568812857904854302e-03 5.030936609633337442e-01 6.841939796413010200e-01 5.119735489782226701e+00 7.136310715922206810e-03 1.000000000000000000e+04 5.474550488852342623e-04 2.129478232122998472e-04 5.043865310321570547e-04 1.021287800976009594e-04 2.219468810185682046e-03 1.059433489968782983e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 9.499999999999894085e-01 1.562500000000000000e-02 1.000000000000158817e-01 8.523233523452264926e-01 -1.879224898934095432e-03 5.031100564620626381e-01 6.789880430855050886e-01 5.082736299211315867e+00 6.853222773290531394e-03 1.000000000000000000e+04 5.807389224749186316e-04 2.287312254380990722e-04 5.310472664535091994e-04 1.033364374143010838e-04 2.332668046023842270e-03 1.115503648025227383e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.000000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.523105167854487796e-01 -2.234768829947623905e-03 5.030757967984934576e-01 6.737415354700597714e-01 5.043566754668319163e+00 6.837301842321478682e-03 1.000000000000000000e+04 5.819600951018317559e-04 2.447129123777733325e-04 5.307530894019173119e-04 1.031580399351972023e-04 2.335026025223124399e-03 1.107598941631598825e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.049999999999940092e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.523011694797590909e-01 -2.640351747211964160e-03 5.030307056314975434e-01 6.681312020264050799e-01 5.003696448289648657e+00 6.580261633996551014e-03 1.000000000000000000e+04 6.054911626404501463e-04 2.620520905864036441e-04 5.498327122506582905e-04 1.035817435065162248e-04 2.430458644319480072e-03 1.162457951196974731e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.100000000000204370e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.522833148137005654e-01 -3.080411821914157740e-03 5.029871030054028358e-01 6.623855065550741106e-01 4.963688788905945337e+00 6.564845872200433113e-03 1.000000000000000000e+04 6.068905123535629081e-04 2.787861965332084327e-04 5.493918742206087584e-04 1.033769878261637165e-04 2.434163165846826762e-03 1.153506138905283605e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.149999999999788525e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.518412576143695736e-01 -3.613643512725685843e-03 5.033289388037558432e-01 6.549351774041789476e-01 4.920809774666102143e+00 6.416976349858609548e-03 1.000000000000000000e+04 6.336332425627996898e-04 2.978228406034159176e-04 5.725698901094361222e-04 1.053159233614040240e-04 2.548426076254427155e-03 1.206039973293250925e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.200000000000143396e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.518169990608570608e-01 -4.156934403035732542e-03 5.032740507859614354e-01 6.487556858295076001e-01 4.880769881714043912e+00 6.402864158747008892e-03 1.000000000000000000e+04 6.352173647055013540e-04 3.152972308624907185e-04 5.719892602406670846e-04 1.050830330154347295e-04 2.553049361373833145e-03 1.195507505732925670e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.250000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.518740778874491770e-01 -4.744458732022488641e-03 5.031588718858511777e-01 6.430097027776766616e-01 4.841558238236610912e+00 6.182040507932953267e-03 1.000000000000000000e+04 6.498420481842715445e-04 3.343818199199789939e-04 5.843740984647624115e-04 1.051709085876435692e-04 2.628193847684599620e-03 1.245971438651683784e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.299999999999811751e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.518424684439475092e-01 -5.378917568538288049e-03 5.030916084506280583e-01 6.364444291620618976e-01 4.801831972248193914e+00 6.170741204123306352e-03 1.000000000000000000e+04 6.516153757266569552e-04 3.523182474071657826e-04 5.836445166078614404e-04 1.049180155213763399e-04 2.633480044994484376e-03 1.233499885745171359e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.350000000000233902e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.518437045895816961e-01 -6.094131380014001197e-03 5.029885380478914536e-01 6.296749226168723013e-01 4.764047192003171283e+00 5.994666344296041387e-03 1.000000000000000000e+04 6.652896878763406383e-04 3.725306939009583257e-04 5.937509141327092926e-04 1.046488582179408373e-04 2.717424059667915108e-03 1.275045754057389791e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.399999999999761435e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.518033378089161500e-01 -6.832060111399594453e-03 5.029060188158001043e-01 6.227655754738242733e-01 4.725363407447882302e+00 5.987255254151352228e-03 1.000000000000000000e+04 6.672724144715252471e-04 3.910798931614462926e-04 5.928248004624444168e-04 1.043756350943752587e-04 2.723602901383615632e-03 1.260509229769215742e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.450000000000244205e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.517548787085538198e-01 -7.626759784520404685e-03 5.028204037743841948e-01 6.151029259445122133e-01 4.682444512620303811e+00 5.784456313580026848e-03 1.000000000000000000e+04 6.850696542937927125e-04 4.113392598931523412e-04 6.061344563789139699e-04 1.039312186432078732e-04 2.811796935559543551e-03 1.304729196650612766e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.500000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.517045816294454008e-01 -8.477542370670458974e-03 5.027203122411388891e-01 6.078846858758504279e-01 4.645251174664026372e+00 5.782137054718534952e-03 1.000000000000000000e+04 6.872559750995384459e-04 4.304981514992408027e-04 6.049776663096034443e-04 1.036441810964793914e-04 2.818634823534092032e-03 1.288462994760372453e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.549999999999724709e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.517400467544065101e-01 -9.455477639073365734e-03 5.025449701460864560e-01 6.004325452731582580e-01 4.609279611895066076e+00 5.580546819821978997e-03 1.000000000000000000e+04 7.008088740056204026e-04 4.517927168649446437e-04 6.152659970805509759e-04 1.028170439104034861e-04 2.909934586662413399e-03 1.329651909870415219e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.600000000000254108e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.516779645718041136e-01 -1.042041259424211774e-02 5.024247376064692183e-01 5.929523600456717558e-01 4.573690467392981240e+00 5.585011778597559658e-03 1.000000000000000000e+04 7.031928080803190751e-04 4.715110674515592907e-04 6.138798480705465231e-04 1.025277914805452231e-04 2.916741314141445534e-03 1.311497603502560783e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.649999999999755218e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.516509707121585615e-01 -1.153017977953295706e-02 5.022394361345478009e-01 5.851571950157501423e-01 4.540328493787649577e+00 5.411650474111967188e-03 1.000000000000000000e+04 7.183802083167814849e-04 4.933011117373673230e-04 6.242527440444955566e-04 1.015161826496469076e-04 3.013028051662413991e-03 1.357166069405098263e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.700000000000315037e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.515755506308163580e-01 -1.261409327673597945e-02 5.020963626003365210e-01 5.774801808393993374e-01 4.506599171970774975e+00 5.424050890702620739e-03 1.000000000000000000e+04 7.209608226930043062e-04 5.135871008462823076e-04 6.226328089972637354e-04 1.012341260206665584e-04 3.019504145531377425e-03 1.337178619277937415e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.750000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.514786082699594694e-01 -1.374955099769013811e-02 5.019277986208475761e-01 5.694978180421180758e-01 4.474071284678730720e+00 5.275799910654825273e-03 1.000000000000000000e+04 7.365080864349872903e-04 5.377978153607962560e-04 6.321818935241251295e-04 1.001776176276606036e-04 3.112506143767687986e-03 1.375213575322639485e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.799999999999662093e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.513889371584860699e-01 -1.495522301051771877e-02 5.017572815724208324e-01 5.616790120513903695e-01 4.442059816625800295e+00 5.297123817317098485e-03 1.000000000000000000e+04 7.393057830093489793e-04 5.587476002707044082e-04 6.302490391127150635e-04 9.991693316555511951e-05 3.117909020901599333e-03 1.353802217962547967e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.850000000000061151e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.512225998380257286e-01 -1.622924971134585490e-02 5.015857150950250309e-01 5.536217109470679132e-01 4.414754765038601647e+00 5.175746567370136282e-03 1.000000000000000000e+04 7.556570505489588639e-04 5.833850191608394315e-04 6.406824096235062870e-04 9.915629514012178492e-05 3.213176712285532085e-03 1.388461064686398634e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.899999999999978817e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.511170430027518163e-01 -1.755910256340719941e-02 5.013850407425840539e-01 5.456765245233636819e-01 4.384109472789332607e+00 5.207452369378732029e-03 1.000000000000000000e+04 7.586705773859950524e-04 6.049137097544069397e-04 6.384297839249296726e-04 9.893020758319927667e-05 3.216649915047930467e-03 1.365669064393072209e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 1.950000000000367884e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.512457777487761890e-01 -1.896921895205289435e-02 5.009273852798119542e-01 5.389662830976449381e-01 4.359202744999389978e+00 5.073903876557663527e-03 1.000000000000000000e+04 7.667485285122946229e-04 6.291806750215029036e-04 6.409695668656760579e-04 9.763559640872367324e-05 3.287885212690976316e-03 1.394071176211828661e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.000000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.511227435773175420e-01 -2.041193198371654347e-02 5.006948836167302019e-01 5.309594131216158752e-01 4.329852978738045977e+00 5.117132743061895798e-03 1.000000000000000000e+04 7.700093614312031017e-04 6.512054528413542282e-04 6.383879203955502733e-04 9.746031964117094534e-05 3.289192429293487721e-03 1.370451482392798931e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.049999999999614797e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.513024167517562191e-01 -2.186919013611860266e-02 5.002156765033358710e-01 5.233346943525725159e-01 4.296624595358092158e+00 4.986750863137352253e-03 1.000000000000000000e+04 7.737728994146222516e-04 6.746242687597289603e-04 6.387289556479657914e-04 9.566249527012984607e-05 3.361571353402753506e-03 1.410588159871923632e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.099999999999880185e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.511608936494616806e-01 -2.342837278506267051e-02 4.999530839292969375e-01 5.153371530630209696e-01 4.268728664607523093e+00 5.042310350190291196e-03 1.000000000000000000e+04 7.772469390295974525e-04 6.967672904252201604e-04 6.359290078665164958e-04 9.554741463709408062e-05 3.360656744178618528e-03 1.386055344782541852e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.150000000000150457e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.510076912460624587e-01 -2.507428505865310492e-02 4.996888860135522692e-01 5.073712316712264414e-01 4.242423672750004648e+00 4.962525216050963327e-03 1.000000000000000000e+04 7.882006136051076649e-04 7.232967534505768941e-04 6.403535659271130873e-04 9.450588960493101125e-05 3.443465199303437189e-03 1.415784666484589532e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.200000000000408740e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.508457571529884911e-01 -2.675467823999166592e-02 4.993917467316078551e-01 4.994313681204507471e-01 4.215648654547854868e+00 5.030726329033102101e-03 1.000000000000000000e+04 7.919150416092511158e-04 7.457294033520852272e-04 6.372822745274232294e-04 9.447056750569496591e-05 3.439387035760556755e-03 1.390354555776310459e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.250000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.506385015396723537e-01 -2.856775386875854555e-02 4.990782072567195304e-01 4.910551220709981624e-01 4.190672210172163403e+00 4.987211083561325468e-03 1.000000000000000000e+04 8.030894237527361288e-04 7.733727264626587272e-04 6.415308773222548481e-04 9.406012725603134597e-05 3.530748654221093751e-03 1.422540073486044422e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.299999999999577049e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.504543484164540645e-01 -3.037112725292216708e-02 4.987443383192197710e-01 4.832154129046239421e-01 4.165062257798458845e+00 5.068392975909845680e-03 1.000000000000000000e+04 8.070267090287137467e-04 7.960801444653464861e-04 6.382499726105530981e-04 9.411656811944600978e-05 3.523719171690148453e-03 1.395972983567793368e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.349999999999738520e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.502788274955200842e-01 -3.231872781341863649e-02 4.983792438849071749e-01 4.744437029321849075e-01 4.136483749276680832e+00 5.054424018282641096e-03 1.000000000000000000e+04 8.145194569627274084e-04 8.232875025012990552e-04 6.387490307328920133e-04 9.363171261727530051e-05 3.602708429260107967e-03 1.424374378982844885e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.400000000000286793e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.500708406532790917e-01 -3.424666975491499205e-02 4.980077491175219362e-01 4.667773902835128941e-01 4.111897333841171509e+00 5.149299193115299336e-03 1.000000000000000000e+04 8.186895547019807946e-04 8.461762771537406289e-04 6.352586831279135931e-04 9.379561162243626972e-05 3.592154487961877682e-03 1.397484237743190638e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.450000000000441158e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.496310704537609615e-01 -3.623252253997084199e-02 4.977876278852930159e-01 4.587224050833048072e-01 4.091986642779771088e+00 5.163164308038821482e-03 1.000000000000000000e+04 8.322285055597980876e-04 8.743813904458689170e-04 6.423235984062711321e-04 9.433246455300740797e-05 3.681458141712762918e-03 1.421298213462952181e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.500000000000000000e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.493982524364072084e-01 -3.827844992244911621e-02 4.973768037509079254e-01 4.513179905110965562e-01 4.067871694717974940e+00 5.271120141648409814e-03 1.000000000000000000e+04 8.366251391543978776e-04 8.974738750723398710e-04 6.386976885367113979e-04 9.460502663657596734e-05 3.666397153065479187e-03 1.394610220337646513e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.549999999999547295e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.491192122751873850e-01 -4.026904403303568913e-02 4.969795661976381118e-01 4.446141248074336749e-01 4.048445149950918420e+00 5.267759525077414171e-03 1.000000000000000000e+04 8.471222619488405058e-04 9.252378083403747571e-04 6.415553878976365705e-04 9.445119445073460159e-05 3.735475749308016929e-03 1.419256238368948701e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.599999999999623501e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.488608393107446304e-01 -4.241904754865243737e-02 4.965322927496739758e-01 4.375227882830418080e-01 4.024950907392392807e+00 5.388606129136346359e-03 1.000000000000000000e+04 8.517498433068033557e-04 9.483401673647241749e-04 6.378191626351327644e-04 9.485208292952742757e-05 3.716067939365037993e-03 1.393050736815562400e-02
8.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e-01 2.026311804140414410e-02 2.026311804140414410e-02 2.650000000000396927e+00 1.562500000000000000e-02 1.000000000000158817e-01 8.484753257537662741e-01 -4.452987845523707910e-02 4.961753439292916346e-01 4.302455252721482659e-01 4.002494752265683076e+00 5.421571525729294329e-03 1.000000000000000000e+04 8.623331860923615306e-04 9.759906869345981104e-04 6.414000825693630002e-04 9.525878547454922859e-05 3.788154858362936025e-03 1.418125958774137454e-02
