#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	magChain	suscChain	deco	measure	err_magx	err_magy	err_magz	err_deco	err_magChain	err_suscChain	
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 6.000000000000716982e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.526205914224829208e-01 -2.234401237267433303e-04 5.028989113083702778e-01 6.956980377039904129e-01 6.393728147647482984e+00 8.596822363018260041e-03 1.000000000000000000e+04 3.903678770202558142e-04 8.584399254390828000e-05 3.660394066434639339e-04 8.720493202376211010e-05 1.571626425272755825e-03 9.020727762617307063e-03
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 6.499999999999058753e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.523736268730622845e-01 -2.733858255376271488e-04 5.031160800380533038e-01 6.928361470667209199e-01 6.366279835176076318e+00 8.372533232640774412e-03 1.000000000000000000e+04 4.328347125983103799e-04 9.609387305564580687e-05 4.028434767263758829e-04 9.192847955634948320e-05 1.716456804418626430e-03 9.811592691133571437e-03
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 6.999999999998807176e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.523720692254531661e-01 -3.519683648249466489e-04 5.031095091815406262e-01 6.905933860528077339e-01 6.339081959735530347e+00 8.365221045040645634e-03 1.000000000000000000e+04 4.332653744026514664e-04 1.060077274948653778e-04 4.028532513732653564e-04 9.187891599659230100e-05 1.715976409632917563e-03 9.783518432560707467e-03
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 7.500000000000000000e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.522519425152645933e-01 -4.400740691162721555e-04 5.032100726032827653e-01 6.877143281893954851e-01 6.307950542072767952e+00 8.134846673513740703e-03 1.000000000000000000e+04 4.666310413453527719e-04 1.164011001128162836e-04 4.317224255011749821e-04 9.525555254618566739e-05 1.829576654164019036e-03 1.049444175779578985e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 8.000000000001270539e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.522494703796533733e-01 -5.514919222222565507e-04 5.032015689650526369e-01 6.850662279710050262e-01 6.277290880030442111e+00 8.126052112548182507e-03 1.000000000000000000e+04 4.671471551414652177e-04 1.269412176366755708e-04 4.316976014182362137e-04 9.519319762807950476e-05 1.829642553908879515e-03 1.047157547722242510e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 8.500000000001575184e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.523483443064263643e-01 -6.889836431050626927e-04 5.031159763860744150e-01 6.823038892564723401e-01 6.242708912128970944e+00 7.887121762533392741e-03 1.000000000000000000e+04 4.882416922104998469e-04 1.381243719482790826e-04 4.503080449999121750e-04 9.744912849938152679e-05 1.914180954324851483e-03 1.117927741113467627e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 8.999999999998310463e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.523445438868184620e-01 -8.343078280503259591e-04 5.031053653062389497e-01 6.792605642068021421e-01 6.209242696265738992e+00 7.877064892798095463e-03 1.000000000000000000e+04 4.888503953230120477e-04 1.491368178271896671e-04 4.502491529928698429e-04 9.737516823552419391e-05 1.915219985582015429e-03 1.115795810359802159e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 9.499999999999894085e-01 1.000000000000142615e-02 1.000000000000158817e-01 8.522098137864080325e-01 -9.921530077705974920e-04 5.032104013094675921e-01 6.755568261316859946e-01 6.173598710014549518e+00 7.679097654606510670e-03 1.000000000000000000e+04 5.159290943600168024e-04 1.608931049042288915e-04 4.731138671972062921e-04 9.939441152855699050e-05 2.011359468234989300e-03 1.178168781259351580e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.000000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.522043907956187159e-01 -1.180548233966759609e-03 5.031969915559288964e-01 6.721475229896385351e-01 6.138014539921043955e+00 7.667870789414590361e-03 1.000000000000000000e+04 5.166357410634829202e-04 1.724631930653171025e-04 4.729998615867301182e-04 9.930536804570246100e-05 2.013237515558409952e-03 1.175807083609337923e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.049999999999940092e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.524851011697263115e-01 -1.407511364968086313e-03 5.029111686787748337e-01 6.697715210748409476e-01 6.107042011357016520e+00 7.426559037424546213e-03 1.000000000000000000e+04 5.295856346683044079e-04 1.846232586398069430e-04 4.847155984526756362e-04 1.008812599974998059e-04 2.072729097930107317e-03 1.226983214322732371e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.100000000000204370e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.524775123184015202e-01 -1.631915165782632038e-03 5.028945196405975038e-01 6.660010954724244758e-01 6.069699305880490670e+00 7.414592380307710902e-03 1.000000000000000000e+04 5.304042628611622522e-04 1.966559676245670132e-04 4.845490142923184395e-04 1.007762116767422003e-04 2.075634883940963640e-03 1.224065658128284904e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.149999999999788525e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.523729385921001711e-01 -1.907677960259807201e-03 5.029249988845565511e-01 6.620620271233654819e-01 6.036392566576606278e+00 7.203246605990230172e-03 1.000000000000000000e+04 5.573996002295173282e-04 2.096920386797730457e-04 5.070155501842990358e-04 1.022831048863939051e-04 2.168894370318017340e-03 1.275881881278363023e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.200000000000143396e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.523627255978702966e-01 -2.181779778360082560e-03 5.029041574871454534e-01 6.579377315173476903e-01 5.997628085316852875e+00 7.190883752210210263e-03 1.000000000000000000e+04 5.583166265770515271e-04 2.222201190607633067e-04 5.067830192571274846e-04 1.021611905164597180e-04 2.172548604775706351e-03 1.272142793466391787e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.250000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.523550317243292485e-01 -2.475130901330579482e-03 5.029004858137949840e-01 6.533138149122389438e-01 5.952837442183342098e+00 7.006666007401716328e-03 1.000000000000000000e+04 5.743829665274391557e-04 2.359079601121317690e-04 5.203379397873688587e-04 1.030113489120215557e-04 2.242844744249967125e-03 1.330080857239794925e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.299999999999811751e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.523418454820044232e-01 -2.803984118422256193e-03 5.028750369141008481e-01 6.488531204511224226e-01 5.913136824237303024e+00 6.994326552985911764e-03 1.000000000000000000e+04 5.754082798461816186e-04 2.487912600344199918e-04 5.200294109543099471e-04 1.028745321573974037e-04 2.247328081965223497e-03 1.325242819007978363e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.350000000000233902e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.522757204271742548e-01 -3.172284057254000627e-03 5.028723529393405167e-01 6.443399206238226151e-01 5.877765583414909401e+00 6.778536617619471127e-03 1.000000000000000000e+04 5.987818614244525472e-04 2.629451800652276997e-04 5.387277097709591497e-04 1.029998938382065290e-04 2.331652757909166013e-03 1.374215665326250502e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.399999999999761435e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.522589060206869904e-01 -3.558411205529616803e-03 5.028409794933359489e-01 6.395838092667702757e-01 5.837719268058998878e+00 6.766759706555617628e-03 1.000000000000000000e+04 5.999138923721186777e-04 2.763226220789129738e-04 5.383067968097981614e-04 1.028478430678923122e-04 2.336621329728814228e-03 1.368041122681575017e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.450000000000244205e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.525902200026633793e-01 -4.000059249949714825e-03 5.024670583855308514e-01 6.359029653134971038e-01 5.803003857898496598e+00 6.525614861899045084e-03 1.000000000000000000e+04 6.103511623545051362e-04 2.906737020324283113e-04 5.459028668811228939e-04 1.026202931842007160e-04 2.392961518490159100e-03 1.413079470902357977e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.500000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.525691352056151695e-01 -4.439104518402971732e-03 5.024291146903344663e-01 6.308557062481096045e-01 5.762864784397415896e+00 6.515023671707841253e-03 1.000000000000000000e+04 6.116078993441005076e-04 3.044593343462833322e-04 5.453685462449402990e-04 1.024550425416574466e-04 2.398648579962785014e-03 1.405425919868160539e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.549999999999724709e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.525679157678401898e-01 -4.928369437352904045e-03 5.023617645378941621e-01 6.259698133275239940e-01 5.726673270824088391e+00 6.372724424395728379e-03 1.000000000000000000e+04 6.237480237525883618e-04 3.191655764035166028e-04 5.551923453542497887e-04 1.030111913186689898e-04 2.462597271006795527e-03 1.446822407609847996e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.600000000000254108e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.525420330410994341e-01 -5.430233938032364045e-03 5.023162569161324642e-01 6.206757142804473215e-01 5.686997157137157366e+00 6.363822281686300902e-03 1.000000000000000000e+04 6.251289344585528231e-04 3.333166012492440821e-04 5.545517047119889829e-04 1.028331474111044780e-04 2.468700905265526057e-03 1.437424625140570726e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.649999999999755218e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.527622635485149205e-01 -5.979761654736411025e-03 5.020284653770971106e-01 6.163895530912840703e-01 5.653509123599792296e+00 6.163219225325200501e-03 1.000000000000000000e+04 6.348033621541773882e-04 3.488647963549944254e-04 5.617620964315871547e-04 1.025015141803617538e-04 2.526724052192546015e-03 1.480853118792018613e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.700000000000315037e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.527309742397274350e-01 -6.541729437748757849e-03 5.019745374045202491e-01 6.108625777844554072e-01 5.614438018995991264e+00 6.156797558909676664e-03 1.000000000000000000e+04 6.363032462661302735e-04 3.632753143665339783e-04 5.610172783982021955e-04 1.023148876598820370e-04 2.533120456324471515e-03 1.469671899699902771e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.750000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.526472757375560541e-01 -7.133695388387113062e-03 5.019381095277795080e-01 6.051821699272559307e-01 5.576780308915367357e+00 6.004979998436033202e-03 1.000000000000000000e+04 6.530800247115563706e-04 3.779139177150423173e-04 5.742370918125611458e-04 1.024255258459329281e-04 2.604054615998916983e-03 1.512055671310358167e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.799999999999662093e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.526100398005870273e-01 -7.766669685531665639e-03 5.018745482440344352e-01 5.994481697246195617e-01 5.538591203438918420e+00 6.001622567414438211e-03 1.000000000000000000e+04 6.546900835291964531e-04 3.926373771400950207e-04 5.733734341209323045e-04 1.022313076405686365e-04 2.610293188419404286e-03 1.499053191244291254e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.850000000000061151e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.527482780022359599e-01 -8.421479933572314017e-03 5.016364413454609261e-01 5.947809945571882473e-01 5.506612029680304055e+00 5.848784346516194312e-03 1.000000000000000000e+04 6.626487134876225555e-04 4.086053133333232990e-04 5.790587393451594473e-04 1.020996943569430090e-04 2.664307060303057560e-03 1.536203313927473994e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.899999999999978817e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.527044416529275805e-01 -9.119254330145553505e-03 5.015621456504362197e-01 5.888609361728631697e-01 5.469444536178494687e+00 5.849200563346102985e-03 1.000000000000000000e+04 6.643845010503687983e-04 4.235641548826612470e-04 5.780837931052082044e-04 1.019041667668040528e-04 2.670616640817371611e-03 1.521408817931346746e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 1.950000000000367884e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.525653248215414592e-01 -9.896170556192076043e-03 5.015358196642781818e-01 5.825636737071678839e-01 5.433838404521695864e+00 5.708797009982977816e-03 1.000000000000000000e+04 6.818654213645616554e-04 4.395257703420989387e-04 5.914756718869606167e-04 1.013841020225405659e-04 2.747507006059266531e-03 1.559645471241316410e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.000000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.525139203085650985e-01 -1.067202014250734875e-02 5.014487773800893056e-01 5.764667809327164161e-01 5.397770337651570216e+00 5.713713048312262649e-03 1.000000000000000000e+04 6.837153834220171134e-04 4.548740691744264635e-04 5.903450410254561850e-04 1.011920514004019498e-04 2.753646291776925756e-03 1.543272237011038793e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.049999999999614797e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.523565033980842198e-01 -1.143433112998765329e-02 5.014268060659757831e-01 5.701230166395999666e-01 5.364202364790203958e+00 5.598382271850588753e-03 1.000000000000000000e+04 6.989204276222597692e-04 4.721192760734829871e-04 6.016020580852408451e-04 1.011249313881547687e-04 2.828215682900968222e-03 1.577760265727662023e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.099999999999880185e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.522972109971400645e-01 -1.228915804851196843e-02 5.013255897078913170e-01 5.638879340205132928e-01 5.329311698728234070e+00 5.608347472742245161e-03 1.000000000000000000e+04 7.008971365980194842e-04 4.877724550248213478e-04 6.003083198340883851e-04 1.009384945325393510e-04 2.833545423111428086e-03 1.559817341216695151e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.150000000000150457e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.524524287388126620e-01 -1.320121619767569351e-02 5.010025124172735600e-01 5.581940113055549046e-01 5.297413515312376475e+00 5.459151829168233834e-03 1.000000000000000000e+04 7.084610357213602964e-04 5.055839448266493058e-04 6.045299716389124743e-04 1.000318965638295575e-04 2.894049791233386636e-03 1.591258068191866298e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.200000000000408740e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.523841134064948921e-01 -1.413158278783680465e-02 5.008855315317193302e-01 5.518299716622190321e-01 5.263756461817570731e+00 5.475080335431434589e-03 1.000000000000000000e+04 7.105746328472381046e-04 5.215713319589197414e-04 6.030552386274264315e-04 9.985892992475268537e-05 2.898774672593602570e-03 1.572077237882863257e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.250000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.522215424152868035e-01 -1.505012312583872344e-02 5.008254497765842750e-01 5.450652230648870278e-01 5.230754266100576366e+00 5.389488610517674180e-03 1.000000000000000000e+04 7.236081012889730192e-04 5.388901646542317491e-04 6.122012688511119889e-04 9.951727248662166163e-05 2.970227620253323292e-03 1.603659528535325562e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.299999999999577049e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.521437743913639062e-01 -1.606385083309597867e-02 5.006916021082512547e-01 5.386068945764668214e-01 5.198456841787589156e+00 5.411756050624554233e-03 1.000000000000000000e+04 7.258405965670192573e-04 5.551582094204132343e-04 6.105819931779034315e-04 9.935674281470133901e-05 2.974028548345524891e-03 1.583353441454321900e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.349999999999738520e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.521897099092742289e-01 -1.710589236766300522e-02 5.004155008446082853e-01 5.330333319065292397e-01 5.171325594422573779e+00 5.332829375296115233e-03 1.000000000000000000e+04 7.315975877320062470e-04 5.743860680858482379e-04 6.122459210558946164e-04 9.879966617586670885e-05 3.031945238802743071e-03 1.613530204871378021e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.400000000000286793e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.521014758612609485e-01 -1.819453726015534539e-02 5.002637668044674912e-01 5.265263061673471912e-01 5.140494880860767779e+00 5.361932415950986137e-03 1.000000000000000000e+04 7.339723561383841360e-04 5.908920147879861366e-04 6.104838303989220316e-04 9.866085437089679145e-05 3.034880847945524342e-03 1.592322971739125806e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.450000000000441158e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.519432402552289396e-01 -1.942607280478135176e-02 5.001669818556270242e-01 5.187841439765759066e-01 5.103125231502850134e+00 5.311841976182834525e-03 1.000000000000000000e+04 7.429955751515011702e-04 6.098632388037260191e-04 6.153207322765686304e-04 9.842250564582566657e-05 3.102298722226498086e-03 1.622501794567193095e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.500000000000000000e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.518431814998799201e-01 -2.060427966992282867e-02 4.999954820127640032e-01 5.122346654525046228e-01 5.073762175810883512e+00 5.348763056037352144e-03 1.000000000000000000e+04 7.455030786291627588e-04 6.266474850333974850e-04 6.133804069400906325e-04 9.831408010849597564e-05 3.103928765632851111e-03 1.600278658557252945e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.549999999999547295e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.517484749175026071e-01 -2.178987666454603941e-02 4.998121984697904696e-01 5.064824138189210068e-01 5.049569549571630844e+00 5.258789123367614560e-03 1.000000000000000000e+04 7.565680383262278225e-04 6.446670901411710296e-04 6.197893478538055861e-04 9.749976871552368620e-05 3.167728580599957298e-03 1.628768508622848582e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.599999999999623501e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.516364054703977615e-01 -2.304473329153719843e-02 4.996200970986694467e-01 4.999407541258054088e-01 5.021363469792436085e+00 5.303767849607777390e-03 1.000000000000000000e+04 7.592057159557018351e-04 6.617107989521743084e-04 6.176930317037936666e-04 9.742933824386590467e-05 3.167741192502311794e-03 1.605944713949567643e-02
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000158817e-01 1.333521432159954535e-02 1.333521432159954535e-02 2.650000000000396927e+00 1.000000000000142615e-02 1.000000000000158817e-01 8.515023635319139972e-01 -2.441759958878196926e-02 4.994077969229312464e-01 4.930787357483644717e-01 4.991761490450472571e+00 5.251398348508770457e-03 1.000000000000000000e+04 7.694260326119954901e-04 6.824065783402148960e-04 6.213737705882207713e-04 9.666057526045797506e-05 3.230317713026033960e-03 1.629922504513773782e-02
