#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	deco	measure	err_magx	err_magy	err_magz	err_deco	
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 5.000000000000000000e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.767690045832582935e-01 -1.833964101235583928e-03 7.682290324785615576e-01 6.112579999297960281e-02 1.070000000000000000e+03 1.132816313465741243e-02 9.303136731072524394e-04 2.650033660649859027e-03 1.468920755328209562e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 5.500000000000010436e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.773086100755101424e-01 -2.219447339202276770e-03 7.676837488024392808e-01 5.644914541248367834e-02 1.070000000000000000e+03 1.169599292615234112e-02 1.057922488090951756e-03 2.729638663231720355e-03 1.450263217486764955e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 6.000000000000119682e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.760301803336771886e-01 -2.381805465281028409e-03 7.680041261282409826e-01 5.306255384104278938e-02 1.070000000000000000e+03 1.195748180217351582e-02 1.178519250188210044e-03 2.787845654606290347e-03 1.419349834467183158e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 6.499999999999871436e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.784477151935630168e-01 -2.739695515087556266e-03 7.681569720574810134e-01 4.974718224110496329e-02 1.070000000000000000e+03 1.210793657494348662e-02 1.323386829807359291e-03 2.839724184369026624e-03 1.377362449107091607e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 7.000000000000089484e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.761745945684861203e-01 -2.618111789765837152e-03 7.685826917717650808e-01 4.769161143766113831e-02 1.070000000000000000e+03 1.228166905634187935e-02 1.450185852719634372e-03 2.883419452837652705e-03 1.356262974521523597e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 7.500000000000000000e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.755696504342400655e-01 -3.201470045414691636e-03 7.686707894751609871e-01 4.475306574222173706e-02 1.070000000000000000e+03 1.248695912245381852e-02 1.599708021598641311e-03 2.926879166179854885e-03 1.316174657477923267e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 7.999999999999864997e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.743043789020626955e-01 -3.294723237954686607e-03 7.687654651558065710e-01 4.230383810559439767e-02 1.070000000000000000e+03 1.267563373327499666e-02 1.706624315270899783e-03 2.966256956207551088e-03 1.279353848052426027e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 8.500000000000151879e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.716075576336227981e-01 -3.395687899460125836e-03 7.694118727970880034e-01 3.982028911574412439e-02 1.070000000000000000e+03 1.286673126467834105e-02 1.832702276980516503e-03 3.011455320273598562e-03 1.238557513110024027e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 8.999999999999843681e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.713069245663271345e-01 -4.633275604248668529e-03 7.695552570930570546e-01 3.762719753176289178e-02 1.070000000000000000e+03 1.299479393612216170e-02 1.992578340660937017e-03 3.040013207577551332e-03 1.201756282346043685e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 9.500000000000186073e-01 3.750000000000053204e-03 9.999999999999828471e-03 3.703285838508089678e-01 -5.114295536530728305e-03 7.696765795257669573e-01 3.568212004154830419e-02 1.070000000000000000e+03 1.312411204276776010e-02 2.133160129525257971e-03 3.069650193048817973e-03 1.166411996253608266e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.000000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.709880771553811241e-01 -5.598067462421230621e-03 7.693773397028710326e-01 3.401863344423662616e-02 1.070000000000000000e+03 1.321803053286515518e-02 2.231254999166232180e-03 3.098624759189747436e-03 1.129280622799861246e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.049999999999978950e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.723135769982321430e-01 -6.782489757451426286e-03 7.686086672944725251e-01 3.220763216647393179e-02 1.070000000000000000e+03 1.332364511864621466e-02 2.359571835648809242e-03 3.125372516761629107e-03 1.102010450240455217e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.100000000000002087e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.729738016699278846e-01 -7.583039700785192648e-03 7.685589644995841629e-01 3.088341598728918877e-02 1.070000000000000000e+03 1.337703504670794893e-02 2.470047878711431697e-03 3.144320269945521593e-03 1.075589323857123903e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.150000000000001910e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.708234575169359615e-01 -8.153622679906888729e-03 7.686460886176823548e-01 2.968685334702415857e-02 1.070000000000000000e+03 1.347885459593623977e-02 2.611714070163596076e-03 3.167576397153964302e-03 1.048036587223153586e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.200000000000023936e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.708944233856078521e-01 -9.134739614251957684e-03 7.686313818409844512e-01 2.820017657543211556e-02 1.070000000000000000e+03 1.354753925671025629e-02 2.731327850279067614e-03 3.205560408788547377e-03 1.017935630906001247e-03
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.250000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.655506502783591460e-01 -8.996104729812265735e-03 7.694691294803569503e-01 2.691962272029101155e-02 1.070000000000000000e+03 1.369615527534952075e-02 2.832873973530447304e-03 3.245905816581541852e-03 9.833821999635933026e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.299999999999974287e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.672292027455693608e-01 -1.051332352813180541e-02 7.685785539529683685e-01 2.577558504215740620e-02 1.070000000000000000e+03 1.375161353780282592e-02 2.944628580788269390e-03 3.257522699456199666e-03 9.543828651603955115e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.349999999999984990e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.663064168666698150e-01 -1.123061981244115153e-02 7.684918238894071774e-01 2.457226219947657858e-02 1.070000000000000000e+03 1.383015526000069308e-02 3.064677627669818490e-03 3.273889000267661640e-03 9.246119531353274874e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.400000000000017897e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.661067135854037535e-01 -1.219814420284676473e-02 7.679827209805495380e-01 2.362682268143148981e-02 1.070000000000000000e+03 1.389640011706928281e-02 3.173359248464895088e-03 3.289351147761703734e-03 9.040717025572488118e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.450000000000027933e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.650728010014817060e-01 -1.349108851434215224e-02 7.676314490607561991e-01 2.254727390024061778e-02 1.070000000000000000e+03 1.398602003339380340e-02 3.265451665475748669e-03 3.305826831575681569e-03 8.737158801755061073e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.500000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.638054894798365968e-01 -1.394873307157832275e-02 7.671033746891131599e-01 2.197218242282814385e-02 1.070000000000000000e+03 1.405121835492989003e-02 3.381819146291139676e-03 3.318646633648252974e-03 8.544639962001723430e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.549999999999971179e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.647201932043163675e-01 -1.492318040750647071e-02 7.666296042844077396e-01 2.139487993631142976e-02 1.070000000000000000e+03 1.406162435571896296e-02 3.490577768358242398e-03 3.329198877799797486e-03 8.384123256122888359e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.599999999999972999e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.649924577920679036e-01 -1.636928940583797301e-02 7.660122290708700765e-01 2.080703980086967900e-02 1.070000000000000000e+03 1.410166029824899692e-02 3.576334671852495969e-03 3.332677182854976421e-03 8.228619290170596052e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.650000000000028999e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.652585734920129612e-01 -1.734268561500315262e-02 7.653912996698749582e-01 2.032073838009375993e-02 1.070000000000000000e+03 1.411997203144616658e-02 3.707928048777453522e-03 3.349365058812764969e-03 7.980596305935831530e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.700000000000030376e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.650038641238754211e-01 -1.864790677228279556e-02 7.647366821450426455e-01 2.021702638003092592e-02 1.070000000000000000e+03 1.412609294276146420e-02 3.844152743731338220e-03 3.358222945747639174e-03 7.982693710158044473e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.750000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.639437638450015444e-01 -2.054174919283976650e-02 7.646667997261097360e-01 1.957167196209533278e-02 1.070000000000000000e+03 1.417725553678102213e-02 3.902609465628763003e-03 3.367130369898501448e-03 7.752496240342166521e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.799999999999968736e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.643629791947064489e-01 -2.234679814295156483e-02 7.638762030540127146e-01 1.864925488867120659e-02 1.070000000000000000e+03 1.423718108008252201e-02 3.997747194154734236e-03 3.373630292877887599e-03 7.297802573266632016e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.849999999999964340e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.649806955738114644e-01 -2.329807380767011729e-02 7.629183273158895995e-01 1.826449212763055913e-02 1.070000000000000000e+03 1.426578919242157961e-02 4.087198998354216357e-03 3.386535633107671302e-03 7.201194945446155130e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.900000000000037215e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.647551813977568669e-01 -2.486547440883689689e-02 7.622794825560489373e-01 1.803773859325056780e-02 1.070000000000000000e+03 1.429495003132955772e-02 4.162232508149872959e-03 3.381688532922714520e-03 7.176405619156604526e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 1.950000000000028155e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.636367507369353547e-01 -2.611819458646710140e-02 7.620018424365571086e-01 1.793511750332148907e-02 1.070000000000000000e+03 1.431497676414655515e-02 4.240851709394961519e-03 3.390046805058922162e-03 7.156757368250964146e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.000000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.626686807131984658e-01 -2.760156494588279774e-02 7.611884114449671834e-01 1.762290435202579914e-02 1.070000000000000000e+03 1.435769834648110976e-02 4.339884661844945618e-03 3.426958766235774830e-03 7.168162997455237604e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.049999999999982059e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.624814372196250578e-01 -2.862094977148859146e-02 7.606598984653810680e-01 1.732885897531768332e-02 1.070000000000000000e+03 1.437757854385956525e-02 4.424504305514375194e-03 3.436143043946569917e-03 7.038723543529506544e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.099999999999957900e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.624111554183819806e-01 -2.973037006655368172e-02 7.596769065031819812e-01 1.702011571150327529e-02 1.070000000000000000e+03 1.442502099609384129e-02 4.483570624826434606e-03 3.446330274998236475e-03 6.904740185364152986e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.150000000000043432e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.623196646740790006e-01 -3.161919448980909236e-02 7.588444132791368757e-01 1.698797077746772022e-02 1.070000000000000000e+03 1.444402924970459613e-02 4.552918650103526983e-03 3.449363550078082472e-03 6.899841256783836472e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.200000000000004174e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.623557630352406411e-01 -3.418064343560109353e-02 7.580003764329734661e-01 1.672024635833216366e-02 1.070000000000000000e+03 1.446405009410305954e-02 4.649289882129369576e-03 3.456718816772580243e-03 6.674542773874950772e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.250000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.616388416118323512e-01 -3.649823154989975671e-02 7.575264172263027618e-01 1.649023221184947596e-02 1.070000000000000000e+03 1.449021215888318843e-02 4.725050125267676177e-03 3.451924405546761849e-03 6.415824240546352895e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.300000000000003819e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.615402477929985370e-01 -3.789067596335705251e-02 7.565044672673831849e-01 1.637570528259065655e-02 1.070000000000000000e+03 1.452057539381384522e-02 4.799172144791545060e-03 3.458385647740138454e-03 6.404944470141400292e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.349999999999953015e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.609812141288392118e-01 -3.962395385624539051e-02 7.552705643308570416e-01 1.638206412271714721e-02 1.070000000000000000e+03 1.455281640794709591e-02 4.902765373736874682e-03 3.464572730792846340e-03 6.337197727615711314e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.400000000000047873e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.607228580829664466e-01 -4.099630191295405846e-02 7.539585509513443418e-01 1.644042701754507008e-02 1.070000000000000000e+03 1.458687702697972037e-02 4.986365739745281939e-03 3.463822205195704260e-03 6.339574983719683567e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.449999999999985079e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.607256382729362998e-01 -4.290791527775966729e-02 7.530061290702508847e-01 1.626239191833995373e-02 1.070000000000000000e+03 1.461053524038911748e-02 5.066091595369744821e-03 3.468380184625854609e-03 6.214407325203834482e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.500000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.601375352669552998e-01 -4.535780370846422688e-02 7.521083647616362278e-01 1.598858571367118425e-02 1.070000000000000000e+03 1.465251584105426927e-02 5.132515076524699592e-03 3.477691002985126671e-03 6.031419244143294443e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.550000000000021139e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.599294318953049632e-01 -4.701796582341073033e-02 7.506045302684720699e-01 1.587769902429666743e-02 1.070000000000000000e+03 1.469383186763241825e-02 5.230448090677674959e-03 3.490720075363349783e-03 5.885800118591813946e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.599999999999948574e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.596146723190336014e-01 -4.968507269991419978e-02 7.496248527799218575e-01 1.594009865491495190e-02 1.070000000000000000e+03 1.471000267445850100e-02 5.295685521508221652e-03 3.500238660751879994e-03 5.858376285096243046e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.650000000000052314e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.595856058061093208e-01 -5.078235205379798278e-02 7.485599734759180723e-01 1.584961478938618981e-02 1.070000000000000000e+03 1.473504604145222004e-02 5.363348627495533386e-03 3.517267543598092891e-03 5.806553695832886858e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.699999999999969980e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.595215832976278447e-01 -5.305549655664613257e-02 7.473826274693604610e-01 1.578398688387485857e-02 1.070000000000000000e+03 1.475622957451606931e-02 5.446642754442255867e-03 3.526845793469437097e-03 5.716665091868840341e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.750000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.595517293909544776e-01 -5.532914597292281494e-02 7.458447163146822989e-01 1.583918400645742755e-02 1.070000000000000000e+03 1.478622804752191024e-02 5.521608504187710577e-03 3.538972114787875423e-03 5.700993330425355166e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.800000000000035794e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.591637673298324618e-01 -5.717794469409059888e-02 7.448924696924649203e-01 1.585605837789387865e-02 1.070000000000000000e+03 1.481095697481819157e-02 5.576445987397032379e-03 3.542095352208479275e-03 5.683934117810697908e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.849999999999945022e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.588922550174430959e-01 -5.936405454546830190e-02 7.439317632403252833e-01 1.573161695507557106e-02 1.070000000000000000e+03 1.483738131054637699e-02 5.636261499717188685e-03 3.550658456065080605e-03 5.568654984757381464e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.900000000000055866e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.579111723188564964e-01 -6.128841699497475370e-02 7.424704612377254209e-01 1.608473383948546415e-02 1.070000000000000000e+03 1.486926793792151154e-02 5.700279117585666834e-03 3.570165940000140804e-03 6.083338735005454053e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 2.949999999999957101e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.576785114493656326e-01 -6.347499756507814228e-02 7.410679032618529005e-01 1.614107166295321652e-02 1.070000000000000000e+03 1.490004579523839488e-02 5.765286587921861043e-03 3.581353032755793964e-03 6.058381379278408429e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.000000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.571715049768958150e-01 -6.510919099703642299e-02 7.397246111185635797e-01 1.644643796281494361e-02 1.070000000000000000e+03 1.491927456957057446e-02 5.826790406019383139e-03 3.601617500419268623e-03 6.810795319245277696e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.050000000000047784e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.568807129587016624e-01 -6.666960756656029052e-02 7.384346298901571792e-01 1.652669182467749603e-02 1.070000000000000000e+03 1.494797468139244696e-02 5.887472057030100625e-03 3.610965092101979957e-03 6.840602054860174227e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.099999999999942357e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.565611751026643850e-01 -6.854861963855317375e-02 7.371270159586923443e-01 1.663764214819724377e-02 1.070000000000000000e+03 1.497081440748512793e-02 5.953092211841686660e-03 3.626524455934076411e-03 6.857303958596421131e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.150000000000058087e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.563051562262132266e-01 -6.982883982183334115e-02 7.363839479077095573e-01 1.693740758498321966e-02 1.070000000000000000e+03 1.496900746890047346e-02 5.987749282150045191e-03 3.641478423449314317e-03 7.064341594459723006e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.199999999999945999e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.558581146494220748e-01 -7.151478411957618020e-02 7.353543891119639353e-01 1.715382589519058587e-02 1.070000000000000000e+03 1.498455933875701869e-02 6.035280576245100753e-03 3.648355963100879690e-03 7.135849191928091790e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.250000000000000000e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.552859719294383933e-01 -7.345025643390826198e-02 7.341105388891162598e-01 1.712001990339228133e-02 1.070000000000000000e+03 1.501548444360483077e-02 6.105477055535600203e-03 3.663566700491684668e-03 7.057394160094382016e-04
8.000000000000000000e+00 1.024999999999991029e+00 1.250000000000000000e-01 2.026311804139984546e-02 4.052623608279964582e-03 3.300000000000057998e+00 3.750000000000053204e-03 9.999999999999828471e-03 3.545810162795481890e-01 -7.556754128877180010e-02 7.334645708325664426e-01 1.719126222866755940e-02 1.070000000000000000e+03 1.502946734226773967e-02 6.140874078199795756e-03 3.673503213979327584e-03 7.098811353766298167e-04
