#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	magChain	suscChain	deco	measure	err_magx	err_magy	err_magz	err_deco	err_magChain	err_suscChain	
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.450000000000467359e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.519445047487232969e-01 -1.221905514984911699e-02 5.021030860317087230e-01 5.445406476631967641e-01 6.032591824676321934e+00 6.023118457374219276e-03 1.100000000000000000e+04 6.368642811160104677e-04 4.314995337288312694e-04 5.542186134737611420e-04 9.994524823497170105e-05 2.619150181852145098e-03 1.742844627654374645e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.500000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.518919816371635090e-01 -1.299683377322465722e-02 5.020268581814539832e-01 5.392129402295353646e-01 5.998661329191422809e+00 6.031768006794763388e-03 1.100000000000000000e+04 6.383267451898794621e-04 4.438822249078567053e-04 5.533472668744741658e-04 9.979909302346849675e-05 2.624714683661445811e-03 1.727770279303487977e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.549999999999522426e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.517492933906095631e-01 -1.390886917229885306e-02 5.020373411314122958e-01 5.326309545419332103e-01 5.958374882979382114e+00 5.955874564637407033e-03 1.100000000000000000e+04 6.478328605444791952e-04 4.582522812881909577e-04 5.601037803664129285e-04 9.975728346638674366e-05 2.687505702568577289e-03 1.761812780851492594e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.599999999999525357e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.516895957664739614e-01 -1.475086658604270878e-02 5.019504183363019401e-01 5.272160947304843637e-01 5.925904805872782788e+00 5.968415031212099230e-03 1.100000000000000000e+04 6.493800234646861062e-04 4.709327491739353144e-04 5.591353073934468435e-04 9.961455079561171481e-05 2.692780898358507029e-03 1.745307256151604550e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.650000000000493294e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.517245689883278237e-01 -1.566635198642927357e-02 5.017617834677445821e-01 5.216970526228561500e-01 5.893070115930646224e+00 5.863890233227913619e-03 1.100000000000000000e+04 6.571040709854111686e-04 4.849829494266196385e-04 5.633668370169686882e-04 9.896421328972324126e-05 2.745353265478694873e-03 1.772141322805825120e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.700000000000491340e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.516574264640075498e-01 -1.656698034253650115e-02 5.016637013864274630e-01 5.162297587382266295e-01 5.862032200746138066e+00 5.880823672959892973e-03 1.100000000000000000e+04 6.587391618433247487e-04 4.978828977919607301e-04 5.622983019837456565e-04 9.883029386142000742e-05 2.749945360603838190e-03 1.754605802725545463e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.750000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.515626419375134093e-01 -1.754110571669862881e-02 5.015878957936658056e-01 5.104709498249282440e-01 5.832687166466845596e+00 5.790283042256921288e-03 1.100000000000000000e+04 6.684683114461844591e-04 5.124574645397155220e-04 5.688375957776746874e-04 9.788992756594942074e-05 2.806530061981187332e-03 1.780712927612121757e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.799999999999500222e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.514875623997381071e-01 -1.850201767777583453e-02 5.014772229607565857e-01 5.049701519226127422e-01 5.803082880610717531e+00 5.812008363283188705e-03 1.100000000000000000e+04 6.701890748570924925e-04 5.256144282561763838e-04 5.676561897296630117e-04 9.776688075734428019e-05 2.810263941881770405e-03 1.762120635852243780e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.849999999999439204e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.513821433583214082e-01 -1.948554465558141949e-02 5.013883432820950281e-01 4.997290420787531828e-01 5.776348473218948065e+00 5.774225934318732642e-03 1.100000000000000000e+04 6.761322625951550090e-04 5.401161126339790652e-04 5.715552673334805059e-04 9.792287396548144849e-05 2.860869732162418192e-03 1.790563234348505756e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.900000000000576339e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.512988432678557649e-01 -2.050344916333874529e-02 5.012652162723519877e-01 4.942169070519013552e-01 5.748024433871833594e+00 5.800848149104175996e-03 1.100000000000000000e+04 6.779371450488060665e-04 5.534367742636225407e-04 5.703001140143159307e-04 9.781253158544099460e-05 2.863623811572504549e-03 1.771016933175274116e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 2.950000000000511768e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.511327941576567468e-01 -2.151940049982649372e-02 5.011810617576634153e-01 4.888337213128501335e-01 5.726308238887469315e+00 5.725466544926036822e-03 1.100000000000000000e+04 6.902120445598882749e-04 5.689289291523721330e-04 5.781495532461174537e-04 9.698933959929699608e-05 2.919136426525049781e-03 1.788401238327790715e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.000000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.510408973877170435e-01 -2.259599048145619418e-02 5.010432799179318497e-01 4.833214611374373471e-01 5.699210066725544088e+00 5.757410663167920883e-03 1.100000000000000000e+04 6.921085703683337075e-04 5.825079575677912392e-04 5.767578472441742396e-04 9.689578481520914465e-05 2.920777903652667287e-03 1.768146551763889393e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.049999999999565947e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.508244982369955745e-01 -2.374203296453403569e-02 5.010218923541627234e-01 4.773397464485140684e-01 5.670420553370780326e+00 5.731384586009205528e-03 1.100000000000000000e+04 7.003506868333132882e-04 5.976654180013006102e-04 5.819109737497884204e-04 9.686016098157169171e-05 2.969128435725684832e-03 1.788384952282940504e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.099999999999367706e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.507232135472286849e-01 -2.487953162951981809e-02 5.008693975039748558e-01 4.718496327209398822e-01 5.644484378926208912e+00 5.768998376465768289e-03 1.100000000000000000e+04 7.023369783691415808e-04 6.114163955655628783e-04 5.804306470469503595e-04 9.678534095415634950e-05 2.969480125218708702e-03 1.767560423980675186e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.150000000000645617e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.503852599820650449e-01 -2.608364155435991677e-02 5.008885207576372345e-01 4.654039345191549604e-01 5.617136952599108390e+00 5.753588052294852061e-03 1.100000000000000000e+04 7.148456947112881476e-04 6.285730474417625417e-04 5.879181914311883833e-04 9.676781771698284777e-05 3.027551837855643659e-03 1.786459030544289978e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.200000000000276401e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.502740846804520691e-01 -2.728536651831282508e-02 5.007195953599754557e-01 4.599561950390042564e-01 5.592192745656550557e+00 5.796987986198943663e-03 1.100000000000000000e+04 7.169218462146000493e-04 6.425448641236242110e-04 5.863153011107534235e-04 9.671885070344073360e-05 3.026454833813598064e-03 1.765402362625894880e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.250000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.501539339188629585e-01 -2.853733958666473253e-02 5.005307281213399184e-01 4.546091704808640221e-01 5.569265755623320047e+00 5.758400465893463022e-03 1.100000000000000000e+04 7.246748550535657332e-04 6.587006323650371978e-04 5.899124240159788488e-04 9.648325662131509040e-05 3.077298058702709373e-03 1.790135261881599729e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.299999999999819522e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.500324152141245371e-01 -2.979644683496941726e-02 5.003455817803929007e-01 4.492124791594159783e-01 5.545063921975743604e+00 5.807925106306921839e-03 1.100000000000000000e+04 7.268461826338786826e-04 6.728362049801066801e-04 5.881934712328081840e-04 9.646533788331565170e-05 3.074812983295468170e-03 1.768793638095066817e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.349999999999305977e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.498371092438251617e-01 -3.100303510514666391e-02 5.002217822835913763e-01 4.440779900262833424e-01 5.519460726751790780e+00 5.799407513803588564e-03 1.100000000000000000e+04 7.343423557812084465e-04 6.878962299575299214e-04 5.923264819056261966e-04 9.655544328738364717e-05 3.113942424688708865e-03 1.789839520415642191e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.400000000000705125e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.497052011544239392e-01 -3.231756730410860479e-02 5.000207838248598158e-01 4.387673244971103115e-01 5.495789087754329394e+00 5.855175335815024883e-03 1.100000000000000000e+04 7.366026019409999126e-04 7.021150596533748053e-04 5.905203296826403228e-04 9.657056812709604600e-05 3.109773600658325733e-03 1.768571105670800961e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.450000000000045475e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.495947742942209224e-01 -3.362804541155661048e-02 4.997782574345429607e-01 4.339830807485560160e-01 5.478692624525750787e+00 5.823214369148964169e-03 1.100000000000000000e+04 7.433982101615394704e-04 7.190499948110082350e-04 5.930007129975857711e-04 9.598312966933038694e-05 3.158828329783915263e-03 1.789593474356634267e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.500000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.494518180662741225e-01 -3.499555114976656001e-02 4.995599963781039432e-01 4.287812245340802964e-01 5.455317531593398606e+00 5.885278704069441501e-03 1.100000000000000000e+04 7.457587629473256619e-04 7.334045322276796803e-04 5.910848631113704279e-04 9.603528071571153799e-05 3.152797630983021192e-03 1.768149896773334867e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.550000000000037126e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.492681775046247994e-01 -3.631213568458111635e-02 4.993988532385359447e-01 4.236511131877911951e-01 5.429498711815610612e+00 5.890354190683976844e-03 1.100000000000000000e+04 7.510833081566325271e-04 7.489634263030023982e-04 5.932000731240740692e-04 9.599352025347037743e-05 3.191209643541156101e-03 1.786659667326821743e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.599999999999253131e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.491139271651255704e-01 -3.773250947441531000e-02 4.991648353676463867e-01 4.185721164292389718e-01 5.406320207116715792e+00 5.958753512293211117e-03 1.100000000000000000e+04 7.535343181272094026e-04 7.633128164687268688e-04 5.912384448929866067e-04 9.608654804798926179e-05 3.183158151270871431e-03 1.765257808907604031e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.650000000000756639e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.490282989893203069e-01 -3.912597266301951621e-02 4.988951530273237345e-01 4.136263572233763175e-01 5.376054724495530124e+00 5.943230090094990363e-03 1.100000000000000000e+04 7.576688764522669607e-04 7.787821703605614853e-04 5.918077802952472193e-04 9.558484439985794935e-05 3.216258372347967614e-03 1.786696596573215251e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.699999999999846523e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.488622174465546566e-01 -4.059751603589752816e-02 4.986462797935458102e-01 4.086847473801006325e-01 5.352965613608611228e+00 6.017886570317761835e-03 1.100000000000000000e+04 7.602114195853642859e-04 7.930866149437278047e-04 5.897966648659473069e-04 9.572269310268816068e-05 3.206108352791075481e-03 1.765713062450697743e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.750000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.487409926657899506e-01 -4.213495692338619508e-02 4.983450329940121715e-01 4.039878159571113625e-01 5.333509305902015996e+00 6.013677173699224533e-03 1.100000000000000000e+04 7.651439601648015376e-04 8.098158787694613578e-04 5.905405144718355427e-04 9.553161348459689444e-05 3.244465070043630814e-03 1.781084438486747745e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.800000000000226308e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.485622706649046387e-01 -4.365579744744020607e-02 4.980802874333886132e-01 3.992027008686817591e-01 5.310631291517627695e+00 6.094604226851959954e-03 1.100000000000000000e+04 7.677831408521721204e-04 8.241256800847433913e-04 5.884697391664791026e-04 9.571902984033468071e-05 3.232345799304756680e-03 1.760764531477763614e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.849999999999207390e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.483572801073487879e-01 -4.521435343669980705e-02 4.978118296522767716e-01 3.946693023275422152e-01 5.292285177635323024e+00 6.117386308639614564e-03 1.100000000000000000e+04 7.730038525325615530e-04 8.425278309392555866e-04 5.888804648057736901e-04 9.595162314627285341e-05 3.273514083269661503e-03 1.775974391611116407e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.900000000000801048e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.481656276241276160e-01 -4.678286297492276896e-02 4.975312383248105541e-01 3.900562496070713592e-01 5.269490758359040683e+00 6.204213379166303478e-03 1.100000000000000000e+04 7.757397324822487995e-04 8.568238751889528226e-04 5.867661802560928883e-04 9.618507707850372382e-05 3.259402838550415956e-03 1.756188092353478877e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 3.949999999999671996e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.479276645008995139e-01 -4.842953387714909325e-02 4.972449383860135796e-01 3.852120588995909256e-01 5.248857183673166560e+00 6.207785080425069768e-03 1.100000000000000000e+04 7.836476331132175054e-04 8.764210735810886539e-04 5.879465334113547978e-04 9.605176891547658391e-05 3.305813206838005818e-03 1.776462499726420147e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.000000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.477225142241329170e-01 -5.004645722206158692e-02 4.969481724365826802e-01 3.807697208926981158e-01 5.226222644748868440e+00 6.300230985613914682e-03 1.100000000000000000e+04 7.864903322249536428e-04 8.907325165332659030e-04 5.857405534545379088e-04 9.633682377832596989e-05 3.289893574987632057e-03 1.757316552018546932e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.050000000000392397e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.475938946685451780e-01 -5.158442822044673193e-02 4.965390825792515561e-01 3.779892266436327142e-01 5.216191848082383231e+00 6.317772167196251780e-03 1.100000000000000000e+04 7.909854461371880821e-04 9.086011919443634901e-04 5.858537623477295432e-04 9.637428211627330427e-05 3.326700478944354805e-03 1.777439665215697906e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.099999999999167422e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.473755241254959936e-01 -5.323710646944374708e-02 4.962283106794332932e-01 3.737334712058780761e-01 5.193484680990799518e+00 6.415526244790241417e-03 1.100000000000000000e+04 7.939231320030689385e-04 9.228579496876574166e-04 5.836388461696097882e-04 9.671242707080929106e-05 3.308819476788158170e-03 1.758864170706267438e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.150000000000840572e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.471255928851777472e-01 -5.501662699714037624e-02 4.958809633110382031e-01 3.696387096322829580e-01 5.175535773825367336e+00 6.415517025625074900e-03 1.100000000000000000e+04 8.012115299137313002e-04 9.443274951827598275e-04 5.841601642620425708e-04 9.632897557044496053e-05 3.353170867421916782e-03 1.782406613184606831e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.199999999999517897e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.468928336010915769e-01 -5.671134466272959723e-02 4.955551850983771489e-01 3.655417279705387990e-01 5.152925884005251866e+00 6.518199105013367488e-03 1.100000000000000000e+04 8.042677263680915456e-04 9.585565422074569407e-04 5.818830666445262137e-04 9.671681556642873620e-05 3.333710063005811651e-03 1.764160556482828254e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.250000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.466079019092953573e-01 -5.848430507930119093e-02 4.952427239680770588e-01 3.614577076530040567e-01 5.132725845446067581e+00 6.553741700356366731e-03 1.100000000000000000e+04 8.096846075217415404e-04 9.775753662581631795e-04 5.831020748617275502e-04 9.716586082622431721e-05 3.373114809521539185e-03 1.788170317214202512e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.300000000000538058e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.463606091380977414e-01 -6.021957820778042064e-02 4.949035413823273388e-01 3.575214195997325484e-01 5.110285378609547458e+00 6.661130149728625681e-03 1.100000000000000000e+04 8.128393553548776728e-04 9.917335423476030930e-04 5.808185539018896138e-04 9.760211210441797100e-05 3.352043814043859093e-03 1.770364697506658300e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.349999999999131006e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.461510573967139237e-01 -6.183936426051342417e-02 4.945499488119036169e-01 3.542602359567410542e-01 5.090300446315629834e+00 6.691748109836875673e-03 1.100000000000000000e+04 8.172561168780826616e-04 1.008345614410507615e-03 5.808929086343778700e-04 9.764152073740759005e-05 3.379679537512982057e-03 1.790749938981316125e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.400000000000876099e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.458897127394423565e-01 -6.360926260814596389e-02 4.941997689925561876e-01 3.504830682719873858e-01 5.068119341189486704e+00 6.803639941544712202e-03 1.100000000000000000e+04 8.205027621079316385e-04 1.022354760401346331e-03 5.786381242031953887e-04 9.812098225837599815e-05 3.357172886006592593e-03 1.773219282857110835e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.449999999999381117e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.455910736637290981e-01 -6.537265715565321322e-02 4.938496313011231376e-01 3.471035992599147413e-01 5.043438251945928208e+00 6.828650990452400128e-03 1.100000000000000000e+04 8.279951705571582301e-04 1.041679621307205770e-03 5.785640636520183880e-04 9.810857721280441220e-05 3.383068726373430080e-03 1.795000108795852256e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.500000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.453149355082567595e-01 -6.717670028392386250e-02 4.934896153117258599e-01 3.434721653640995243e-01 5.021678673364879053e+00 6.944539831629418548e-03 1.100000000000000000e+04 8.313458003340694607e-04 1.055507692299854396e-03 5.763089777048733186e-04 9.862597599855893438e-05 3.359324856325555074e-03 1.777746276864948516e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.550000000000668621e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.450491238607307221e-01 -6.904820030549829735e-02 4.931036565527194826e-01 3.397355170826038551e-01 4.998397717840592946e+00 6.992796179693386814e-03 1.100000000000000000e+04 8.359464759327939979e-04 1.072921034377494458e-03 5.752525208564610981e-04 9.924418221841636812e-05 3.383607478880938657e-03 1.797647677443664146e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.599999999999099032e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.447575974875756177e-01 -7.088735729195197455e-02 4.927338588494901139e-01 3.362416711847222572e-01 4.977146695721974545e+00 7.113181875291334742e-03 1.100000000000000000e+04 8.393982718994407767e-04 1.086558540790707626e-03 5.729977031058404793e-04 9.981267318517446027e-05 3.358751112290784841e-03 1.780536442148774809e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.650000000000907185e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.445170238015394792e-01 -7.257560922970365813e-02 4.923478559981424030e-01 3.338060705963734054e-01 4.957245028260029329e+00 7.163503951010880173e-03 1.100000000000000000e+04 8.424963107589829780e-04 1.102879246209127490e-03 5.724780901875940091e-04 9.989757797739976875e-05 3.376303082749081662e-03 1.797957890155013963e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.699999999999259437e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.442107433705005048e-01 -7.444174969411775089e-02 4.919705118683712075e-01 3.304560352667685330e-01 4.936418032960396829e+00 7.287926036527001168e-03 1.100000000000000000e+04 8.460404270475758472e-04 1.116286443768151754e-03 5.702805563793776232e-04 1.005091895997352813e-04 3.350384784044726366e-03 1.781213737755132226e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.750000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.438485577817997907e-01 -7.643166154140733359e-02 4.916491694126039480e-01 3.263693393208465521e-01 4.912761772438895669e+00 7.334104832555234099e-03 1.100000000000000000e+04 8.518297897840550149e-04 1.133194782327782328e-03 5.709517146122097819e-04 1.006247642756318266e-04 3.381688078610231487e-03 1.799014010940155200e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.800000000000785860e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.435261376050419146e-01 -7.833262821697209444e-02 4.912632712425412107e-01 3.231581983927256929e-01 4.892441688461935279e+00 7.462362833358862982e-03 1.100000000000000000e+04 8.554642612941535306e-04 1.146419234441850782e-03 5.687817128777228641e-04 1.012793786019029789e-04 3.355011183509466928e-03 1.782663142365436756e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.849999999999070610e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.431395352012959199e-01 -8.035343190188021234e-02 4.908908503255939304e-01 3.198138675092249139e-01 4.879298739111225025e+00 7.494423984946023236e-03 1.100000000000000000e+04 8.626427777045001357e-04 1.165463338749844410e-03 5.698302385047241195e-04 1.010542602571948625e-04 3.389095479947520050e-03 1.797453040223282242e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.900000000000934719e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.428007108700343863e-01 -8.228468755644473276e-02 4.904959662412788357e-01 3.167615240772058138e-01 4.859372273344673587e+00 7.626196441624994403e-03 1.100000000000000000e+04 8.663771363847632811e-04 1.178527632905478203e-03 5.676958228473034289e-04 1.017433631979270200e-04 3.361414438163427484e-03 1.781668242691036852e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 4.949999999999150191e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.424846590947659974e-01 -8.412343230337533673e-02 4.900940633908624222e-01 3.141167891291675174e-01 4.839700066393694655e+00 7.678233900182547880e-03 1.100000000000000000e+04 8.711722699440134585e-04 1.194314297076353457e-03 5.687379921995812165e-04 1.021073567355078906e-04 3.385043856488542321e-03 1.806175648855075713e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 5.000000000000000000e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.421300737863720576e-01 -8.607982101720280943e-02 4.896937693722594465e-01 3.111945579777739002e-01 4.820270622370353308e+00 7.813277387241128469e-03 1.100000000000000000e+04 8.749935512115942886e-04 1.207142324608726641e-03 5.666757336068417149e-04 1.028335247409273284e-04 3.356717733749037605e-03 1.790382642207680175e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 5.050000000000890665e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.417300916649966824e-01 -8.807226644625655576e-02 4.893843944367006205e-01 3.081622183167602169e-01 4.797665492270899001e+00 7.860000081085102841e-03 1.100000000000000000e+04 8.807264382608845843e-04 1.222580854088049437e-03 5.676925067094068132e-04 1.031570640363784288e-04 3.380100737795365632e-03 1.814254451559103865e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 5.099999999999044853e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.413589986082419259e-01 -9.005457377693217025e-02 4.889802048874787865e-01 3.053659037770061202e-01 4.778688510496147401e+00 7.998150612040096433e-03 1.100000000000000000e+04 8.846332132168984678e-04 1.235146559269285514e-03 5.656937001597492224e-04 1.039229833802689918e-04 3.351220672906832058e-03 1.798451944930883062e-02
1.200000000000000000e+01 1.000000000000000000e+00 8.333333333328334092e-02 9.474038901540863394e-03 9.474038901540863394e-03 5.150000000000959588e+00 6.944444444441463804e-03 1.000000000000086375e-01 8.409601359402789633e-01 -9.208167267727754290e-02 4.886271417264784200e-01 3.018386404962635772e-01 4.754300417488658503e+00 8.060123112003598003e-03 1.100000000000000000e+04 8.895604002508211618e-04 1.250559498079555076e-03 5.661333589250373919e-04 1.047381489848316728e-04 3.378480135383466702e-03 1.820794394250135548e-02
