#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	deco	measure	err_magx	err_magy	err_magz	err_deco	
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 5.499999999999735101e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.015844378976284323e-01 -1.036728975200998945e-03 7.632973616191177646e-01 4.744919888989504453e-02 2.619000000000000000e+03 7.578864242900583588e-03 9.369967235840788835e-04 1.805402720673819020e-03 8.809848947330674957e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 5.999999999999787725e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.017610758760210010e-01 -1.254648936309832536e-03 7.628979776033311122e-01 4.321189726766777595e-02 2.619000000000000000e+03 7.775826704448249305e-03 1.049016101221529693e-03 1.851538460721323517e-03 8.428793907702159275e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 6.500000000000266676e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.032620292931933248e-01 -1.647741830214977587e-03 7.619771444740628397e-01 3.977140697786623463e-02 2.619000000000000000e+03 7.923759682540262861e-03 1.160075506455189413e-03 1.887611461675535018e-03 8.159428026764299364e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 7.000000000000304867e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.052006609284816707e-01 -1.982677381577870827e-03 7.611300597382680833e-01 3.712510680231861926e-02 2.619000000000000000e+03 8.021510638955710315e-03 1.270739419252700812e-03 1.910684480952738089e-03 7.908876607228788533e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 7.500000000000000000e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.054110685936549996e-01 -2.150784379077101509e-03 7.605015785160479380e-01 3.458009752622471372e-02 2.619000000000000000e+03 8.136581801997312680e-03 1.380929696909786097e-03 1.934762824934082226e-03 7.659383675267291813e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 7.999999999999726219e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.063135889472280216e-01 -2.414607297208826598e-03 7.601831941109510327e-01 3.239347876428939899e-02 2.619000000000000000e+03 8.208099791461150041e-03 1.495517846513259690e-03 1.954445216913628953e-03 7.397429052696863003e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 8.499999999999583444e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.058769343935714757e-01 -2.484633850273058973e-03 7.598034439560220621e-01 3.019000384125337944e-02 2.619000000000000000e+03 8.304876691921413492e-03 1.604473133403854076e-03 1.980697113752333087e-03 7.103976479712989945e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 9.000000000000444311e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.069801538965489018e-01 -2.802647750474978727e-03 7.592217507912953911e-01 2.781562235553466586e-02 2.619000000000000000e+03 8.384480363430348027e-03 1.722771049170238305e-03 2.002309691782845277e-03 6.727556345160737219e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 9.499999999999941824e-01 5.555555555559977578e-03 1.000000000000049460e-02 4.063804441470622031e-01 -2.914034919271433956e-03 7.587278621605439977e-01 2.620892819594134587e-02 2.619000000000000000e+03 8.458604465486014093e-03 1.828768043167624570e-03 2.020933379424048534e-03 6.508293941135012868e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.000000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.063759520198976238e-01 -3.293831101522074704e-03 7.579804582510573097e-01 2.456886908229151054e-02 2.619000000000000000e+03 8.532371000345781095e-03 1.924638911915507733e-03 2.038962429346138569e-03 6.301646295250651125e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.050000000000022471e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.059404217652582969e-01 -4.092196411817698200e-03 7.572792829307894991e-01 2.305123523813083428e-02 2.619000000000000000e+03 8.604040804919815127e-03 2.026955909180528596e-03 2.054990936034340777e-03 6.006800720571329674e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.099999999999947020e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.064555775471771493e-01 -4.967852052987923976e-03 7.566952198654929296e-01 2.182847308435996447e-02 2.619000000000000000e+03 8.637436789488394870e-03 2.143972257184880228e-03 2.065941738032445879e-03 5.786377934331518721e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.150000000000054534e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.050467997182498059e-01 -5.232059482763243285e-03 7.563476524998847816e-01 2.065974450498758372e-02 2.619000000000000000e+03 8.692727039044289422e-03 2.256361967046518948e-03 2.084403321450779053e-03 5.534517104240241304e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.199999999999957545e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.055231740556724529e-01 -6.265523183544178393e-03 7.553337992726814054e-01 1.992630128344489299e-02 2.619000000000000000e+03 8.721970749946019244e-03 2.354591299621564167e-03 2.091944207785275626e-03 5.414858171007793687e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.250000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.057199813882694794e-01 -6.578844451513591630e-03 7.543496232781189414e-01 1.883981986409330803e-02 2.619000000000000000e+03 8.772314644112336190e-03 2.435996430688629893e-03 2.107258527947418730e-03 5.180313089596089420e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.300000000000053335e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.053193230602751829e-01 -7.046750960704467430e-03 7.531069165872744664e-01 1.807392274588743783e-02 2.619000000000000000e+03 8.821207519178558831e-03 2.539047201896134798e-03 2.118962439754301826e-03 5.019546535597993638e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.349999999999940137e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.062301056560946311e-01 -8.040262937443462543e-03 7.518732377309766957e-01 1.744604233748728653e-02 2.619000000000000000e+03 8.845045525940778072e-03 2.627485574000254596e-03 2.124323814722384185e-03 4.891095274782915640e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.400000000000060973e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.063248999704971443e-01 -8.822106944194765474e-03 7.506110874174622971e-01 1.664421436364488249e-02 2.619000000000000000e+03 8.888970501260086768e-03 2.715939740724121476e-03 2.136254845423969737e-03 4.656557649080408099e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.449999999999933564e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.076270699989636426e-01 -1.058519717124988338e-02 7.489808051012512014e-01 1.614858139034336393e-02 2.619000000000000000e+03 8.905583119514573487e-03 2.824635120025413039e-03 2.135480008566960873e-03 4.524240631272709247e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.500000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.079008601643880350e-01 -1.227769770537942735e-02 7.479090616761594479e-01 1.561295370642968965e-02 2.619000000000000000e+03 8.926816534785799589e-03 2.913243085242154737e-03 2.143623006630875853e-03 4.366408011372484668e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.550000000000073985e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.078236399194604678e-01 -1.367069827055093258e-02 7.467191382376332509e-01 1.502461854830146153e-02 2.619000000000000000e+03 8.960774346060903367e-03 2.993192434406308222e-03 2.157433864644594038e-03 4.190203622192333771e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.599999999999945244e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.077629419091161056e-01 -1.509844969891670219e-02 7.453310667570347547e-01 1.468824874711085506e-02 2.619000000000000000e+03 8.987791290084848686e-03 3.079294098383192867e-03 2.167494070399293878e-03 4.082190385156962502e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.650000000000041878e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.078484230524067611e-01 -1.642236109730031701e-02 7.437383443708329711e-01 1.462482381404142315e-02 2.619000000000000000e+03 9.008181426472073455e-03 3.153952272044730724e-03 2.185753954665434727e-03 4.368531214914116710e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.699999999999916689e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.074637016395148414e-01 -1.758311914275416041e-02 7.424163535543660819e-01 1.442479428880145791e-02 2.619000000000000000e+03 9.033248933182894472e-03 3.229456191485596817e-03 2.202564857439211383e-03 4.315873995524309491e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.750000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.072746812378912340e-01 -1.914152512605451356e-02 7.410535711559247396e-01 1.431302729851171435e-02 2.619000000000000000e+03 9.055799373405613514e-03 3.298061532542059197e-03 2.211359456738584001e-03 4.279269235366899081e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.800000000000088862e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.077915847893435197e-01 -2.110477193899478951e-02 7.393563513432702683e-01 1.422488171177151324e-02 2.619000000000000000e+03 9.072875942679392222e-03 3.374293798120431287e-03 2.215366373425981406e-03 4.254701613996612723e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.850000000000001865e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.077610021172084487e-01 -2.325481568465875490e-02 7.376126906292627128e-01 1.400530815556678271e-02 2.619000000000000000e+03 9.104440542411640011e-03 3.448773907409423672e-03 2.224959776468066804e-03 4.219089407549576854e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.899999999999988365e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.073848810586893077e-01 -2.449286879394840105e-02 7.360000786945958273e-01 1.406211678319791922e-02 2.619000000000000000e+03 9.130339088871038469e-03 3.514583787183925626e-03 2.231315324294583582e-03 4.246481926158095503e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 1.949999999999903810e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.072142802524072458e-01 -2.661214574503469044e-02 7.340829292487220936e-01 1.406161759436953818e-02 2.619000000000000000e+03 9.156220899423295895e-03 3.596336204528819552e-03 2.238922439147445799e-03 4.275693191770702840e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.000000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.069905034316166903e-01 -2.827621227007835747e-02 7.321998190565444098e-01 1.405402979334117834e-02 2.619000000000000000e+03 9.185682542513810486e-03 3.668814377456639138e-03 2.245220962588561405e-03 4.242321051276731411e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.050000000000100187e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.068660191724970399e-01 -2.952278794112001004e-02 7.301718375305465969e-01 1.417647439670145781e-02 2.619000000000000000e+03 9.211257576663149996e-03 3.740405001907671102e-03 2.256217563184241461e-03 4.354641956523789994e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.100000000000044942e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.063334060622498245e-01 -3.144242325764751156e-02 7.284736814770207403e-01 1.404365782358528783e-02 2.619000000000000000e+03 9.244191398156098929e-03 3.807798960147194215e-03 2.267675499261823970e-03 4.174499661550047083e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.149999999999947509e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.063269877636720429e-01 -3.365172667346785079e-02 7.263438367625447700e-01 1.420034206188249860e-02 2.619000000000000000e+03 9.266302182755460637e-03 3.882603422588211915e-03 2.273479088103384088e-03 4.203300782106394171e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.199999999999894040e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.062537776439655857e-01 -3.548791338158405195e-02 7.244614932588351319e-01 1.425888177276864004e-02 2.619000000000000000e+03 9.291207130030046737e-03 3.941357101062489474e-03 2.284619550244726405e-03 4.202013859588615884e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.250000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.056213732470239086e-01 -3.786504750142780790e-02 7.227608530597952052e-01 1.428055186197282195e-02 2.619000000000000000e+03 9.319077964197565803e-03 4.002244494141397359e-03 2.295692391280618368e-03 4.208305421152462697e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.300000000000109068e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.052495939650954115e-01 -4.059167466455031875e-02 7.205985668776796471e-01 1.432560709145039995e-02 2.619000000000000000e+03 9.350833362350969777e-03 4.068014096611313572e-03 2.310343969303808084e-03 4.162750609966327339e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.350000000000079137e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.049458723545725225e-01 -4.308560401973687143e-02 7.185821134823602296e-01 1.435495298389261563e-02 2.619000000000000000e+03 9.380836507438514854e-03 4.130122237392157107e-03 2.316650036437842286e-03 4.068924850786572074e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.399999999999915090e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.043253613207645203e-01 -4.549877253101138053e-02 7.165198040309070926e-01 1.443486178189968064e-02 2.619000000000000000e+03 9.409354259654225186e-03 4.201086465738707726e-03 2.327960071303043776e-03 4.074893412271974593e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.449999999999886491e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.039388155946398995e-01 -4.845746536024869711e-02 7.144846069137688049e-01 1.462041689097822068e-02 2.619000000000000000e+03 9.430821853775800748e-03 4.265010034463651185e-03 2.336152370699473048e-03 4.192166591913879230e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.500000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.037129247700947943e-01 -5.096620494943465696e-02 7.123226575356321755e-01 1.476449884060218945e-02 2.619000000000000000e+03 9.454628485459836904e-03 4.326585481497738361e-03 2.349804338692214941e-03 4.257948211633475616e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.550000000000116174e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.031647743047706567e-01 -5.369446046991216415e-02 7.097798772286723068e-01 1.472192823191751168e-02 2.619000000000000000e+03 9.499009174546312398e-03 4.390654805901281384e-03 2.365488419728774966e-03 4.228644145071342461e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.600000000000106670e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.029807148918967963e-01 -5.644134235264915145e-02 7.074599027402452833e-01 1.479790645437006544e-02 2.619000000000000000e+03 9.526241931674188715e-03 4.452267473267255450e-03 2.381505912891170116e-03 4.225626589140952399e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.649999999999888445e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.023414206066467935e-01 -6.027714703771190619e-02 7.047730619111601813e-01 1.488668829430513964e-02 2.619000000000000000e+03 9.563054223824755257e-03 4.525620332849884103e-03 2.391125426285001677e-03 4.304663128491364706e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.699999999999880274e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.017030504953023051e-01 -6.263280915770656765e-02 7.025730335219351197e-01 1.498701528338915699e-02 2.619000000000000000e+03 9.594003916302473386e-03 4.581900668690030293e-03 2.409041307458224465e-03 4.317907400987182971e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.750000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.014495117735661922e-01 -6.556587323111814913e-02 7.004061052984255076e-01 1.507176943296923907e-02 2.619000000000000000e+03 9.619011567468058882e-03 4.632034860129352442e-03 2.427289068780153023e-03 4.354863215030016954e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.800000000000121947e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.010174262234160736e-01 -6.843341775999166321e-02 6.985288541280481045e-01 1.515122160384406794e-02 2.619000000000000000e+03 9.636828324013716959e-03 4.685145646344982678e-03 2.445792396653239786e-03 4.291756681067786781e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.850000000000128875e+00 5.555555555559977578e-03 1.000000000000049460e-02 4.006963989093479395e-01 -7.119349660611576369e-02 6.960371910354360425e-01 1.528729767620530706e-02 2.619000000000000000e+03 9.663207460999747103e-03 4.745481448479887954e-03 2.465399784765734230e-03 4.375933063336954532e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.899999999999867129e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.996587641682544101e-01 -7.432365637048116147e-02 6.946705456609396645e-01 1.526579386985800306e-02 2.619000000000000000e+03 9.682660849497622471e-03 4.788806092891824059e-03 2.484838076200443589e-03 4.214275994853124000e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 2.949999999999874944e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.991871411601670694e-01 -7.731825222869294356e-02 6.924866720887227212e-01 1.531273081444608879e-02 2.619000000000000000e+03 9.709947335199257262e-03 4.836678100848730913e-03 2.505235159149784684e-03 4.272751639895595258e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.000000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.984045412639186656e-01 -7.986565709797459334e-02 6.901386464268592924e-01 1.545162011147533862e-02 2.619000000000000000e+03 9.737614874328164027e-03 4.896524764417836510e-03 2.524887859895534950e-03 4.335695225370615486e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.050000000000126832e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.978705121544096612e-01 -8.219308074885456339e-02 6.883053407425234749e-01 1.550046640142909576e-02 2.619000000000000000e+03 9.757954245370814919e-03 4.940679818409760872e-03 2.547644190484719962e-03 4.269326589874226658e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.100000000000147971e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.972212489299116744e-01 -8.405693637301168974e-02 6.863180778515808322e-01 1.556780081926489867e-02 2.619000000000000000e+03 9.780393808928119007e-03 4.991477437819828375e-03 2.572616710160728626e-03 4.266584947396410803e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.149999999999848921e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.964616973296629654e-01 -8.764178659155440199e-02 6.841768548023947627e-01 1.572763872011375547e-02 2.619000000000000000e+03 9.802953579164495543e-03 5.037778355050816573e-03 2.589624999397964131e-03 4.351392903449929168e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.199999999999890488e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.954506210745895034e-01 -9.007507398220088168e-02 6.823046095767187902e-01 1.570521907016955016e-02 2.619000000000000000e+03 9.837091138543616747e-03 5.069885646805115213e-03 2.616520974335640598e-03 4.278022397388666926e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.250000000000000000e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.949221278380183331e-01 -9.278066008866495129e-02 6.801817338506523924e-01 1.576121228279879494e-02 2.619000000000000000e+03 9.867493087838390825e-03 5.098064205873881552e-03 2.644469281637489358e-03 4.296923216551067027e-04
6.000000000000000000e+00 1.033333333329990555e+00 1.666666666670100772e-01 3.475092791279997539e-02 6.950185582550004113e-03 3.300000000000083755e+00 5.555555555559977578e-03 1.000000000000049460e-02 3.938895126646909106e-01 -9.610482601832989746e-02 6.782150425394845028e-01 1.573096292921982026e-02 2.619000000000000000e+03 9.898195213831435454e-03 5.135628785514467429e-03 2.667733619830504888e-03 4.190857351186500108e-04
