#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	deco	measure	err_magx	err_magy	err_magz	err_deco	
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 9.000000000000381029e-01 3.124999999999880478e-03 1.000000000000034889e-02 3.928676444650783806e-01 -1.068227316456832245e-03 7.639253502091843950e-01 4.192259571748958857e-02 2.304000000000000000e+03 8.482082779442666823e-03 1.219435979516078974e-03 1.989018041935489752e-03 8.673468177405129582e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 9.500000000000182743e-01 3.124999999999880478e-03 1.000000000000034889e-02 3.923696500041530255e-01 -1.643535824559475174e-03 7.638057615899653818e-01 4.007109528760345596e-02 2.304000000000000000e+03 8.571159252043438273e-03 1.310254316797295491e-03 2.015877503118513984e-03 8.509842664237802232e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.000000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.932526305425521063e-01 -2.046154852931315101e-03 7.635244790970244777e-01 3.829198624340376250e-02 2.304000000000000000e+03 8.636234877783277933e-03 1.397635920028405176e-03 2.033982420170703069e-03 8.342553970790084553e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.050000000000000711e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.940240851980013059e-01 -2.080124772943079802e-03 7.629903435426181879e-01 3.654580322119402314e-02 2.304000000000000000e+03 8.709220642708943513e-03 1.497390538726609465e-03 2.046711184661429480e-03 8.171324656787291212e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.099999999999952349e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.938666385593664332e-01 -2.617767686890645935e-03 7.628476219067694686e-01 3.505560369795970854e-02 2.304000000000000000e+03 8.772677083018560334e-03 1.585037831412164019e-03 2.061792001859942547e-03 7.986373084103761668e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.150000000000049427e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.937665423443554857e-01 -2.978311297520965743e-03 7.625096923606854427e-01 3.353055855887440706e-02 2.304000000000000000e+03 8.842303505450618134e-03 1.674091811209924051e-03 2.077464346965174260e-03 7.808479875406330222e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.199999999999976641e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.935267807459459921e-01 -3.356422996540796028e-03 7.621734345358847085e-01 3.187860563323269281e-02 2.304000000000000000e+03 8.920054605840823866e-03 1.754750596905475584e-03 2.096759208157817928e-03 7.601323497444397413e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.250000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.934799046561019420e-01 -4.047107209046742031e-03 7.617504594125095174e-01 3.044598654328347850e-02 2.304000000000000000e+03 8.984891002012079797e-03 1.842408415605002259e-03 2.111399404422374410e-03 7.386453109242595511e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.300000000000035572e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.933190978871771160e-01 -4.439164526302824890e-03 7.615612720029175664e-01 2.928742463505174670e-02 2.304000000000000000e+03 9.030792063056626920e-03 1.922210663858262567e-03 2.124948722713238848e-03 7.196397529375445599e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.349999999999944356e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.935180821004107821e-01 -5.093671623053068476e-03 7.611204520531494877e-01 2.824197323079501165e-02 2.304000000000000000e+03 9.075091196751603265e-03 1.992882315097832015e-03 2.136659695197340187e-03 7.017556298119630859e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.400000000000056977e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.929436054447784654e-01 -5.723438142494430281e-03 7.606918255892651803e-01 2.736347424080349741e-02 2.304000000000000000e+03 9.124299268255984044e-03 2.067805283814705929e-03 2.145901466969794402e-03 6.899120371935200642e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.449999999999949329e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.934448782143544765e-01 -5.870835244866711572e-03 7.601693338820166845e-01 2.626034071200216216e-02 2.304000000000000000e+03 9.163714177180409121e-03 2.151601092016692824e-03 2.159082580952027906e-03 6.713691106182053531e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.500000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.949272286528248688e-01 -6.694722641623939048e-03 7.592170918942053870e-01 2.554715488942260401e-02 2.304000000000000000e+03 9.182395977805780235e-03 2.236463697931972798e-03 2.163831153576600830e-03 6.636120411308582155e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.550000000000059108e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.936092809783571234e-01 -7.591280227145423727e-03 7.587871877001739485e-01 2.458913745352244232e-02 2.304000000000000000e+03 9.244090384518904510e-03 2.317774929302638624e-03 2.176254214978685323e-03 6.490158522827650526e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.599999999999938805e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.929645513281652125e-01 -7.971797596013437473e-03 7.583783631772127443e-01 2.372240213150817248e-02 2.304000000000000000e+03 9.293791765542741209e-03 2.378578501780082878e-03 2.183764231221274697e-03 6.338452022685622106e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.650000000000062084e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.935181950766559189e-01 -8.791672423166448438e-03 7.576606176985248853e-01 2.310831023655912295e-02 2.304000000000000000e+03 9.317160078515417804e-03 2.451475669244486486e-03 2.189192625707699156e-03 6.268522661876469110e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.699999999999930012e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.929449648176015497e-01 -9.601607257040355864e-03 7.570962996151571200e-01 2.258815256552377734e-02 2.304000000000000000e+03 9.354189144617828730e-03 2.509771034299152978e-03 2.196393084924878805e-03 6.182093825177147582e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.750000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.922337985288488205e-01 -1.042722573139538700e-02 7.565059339978862374e-01 2.189715482469318381e-02 2.304000000000000000e+03 9.397293621848904974e-03 2.586568894928590462e-03 2.201784702976836931e-03 6.006143186006111367e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.800000000000076206e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.914561625935796818e-01 -1.124259891721977878e-02 7.561036750858959321e-01 2.131367427116813776e-02 2.304000000000000000e+03 9.431211842559895225e-03 2.653064294901802747e-03 2.211036458992512825e-03 5.848449647409369309e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.849999999999952571e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.911114594920898080e-01 -1.222617700082805244e-02 7.555221683371829977e-01 2.085975843444207167e-02 2.304000000000000000e+03 9.459768364913065386e-03 2.711515604990646835e-03 2.217801446903548603e-03 5.715977371124719405e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.900000000000036549e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.905687133693299673e-01 -1.281851817040832384e-02 7.547703741618657647e-01 2.057459965681998626e-02 2.304000000000000000e+03 9.487640928417697198e-03 2.778342076933035948e-03 2.223083851142330924e-03 5.693138071443120014e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 1.949999999999915579e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.900388524586601569e-01 -1.389214845505132648e-02 7.541487551582853888e-01 2.024711059663991675e-02 2.304000000000000000e+03 9.513886252451439138e-03 2.840835930326093828e-03 2.225099353309355644e-03 5.618434451581787864e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.000000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.896639539355247206e-01 -1.515214499635233157e-02 7.533304925944089847e-01 2.005448885843922127e-02 2.304000000000000000e+03 9.536905598400438611e-03 2.902860619038815596e-03 2.229395688577968850e-03 5.614114071442621477e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.050000000000089084e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.896775321096507816e-01 -1.632409416502162217e-02 7.523257765996492763e-01 1.972666201732592092e-02 2.304000000000000000e+03 9.562908722269820513e-03 2.969558384316949972e-03 2.236698388135522925e-03 5.511807195806586951e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.100000000000001421e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.900372712754195947e-01 -1.761042982135690646e-02 7.508778364552458617e-01 1.976158548095684545e-02 2.304000000000000000e+03 9.580924904652341964e-03 3.036269627008981922e-03 2.243051434304534422e-03 5.657508456040919115e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.149999999999990141e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.896444079093906443e-01 -1.900998514070798354e-02 7.496380148748226224e-01 1.963771692717170697e-02 2.304000000000000000e+03 9.610658775227704301e-03 3.106903267307766902e-03 2.247854460766801968e-03 5.697168468309656529e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.199999999999904698e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.891593892312485425e-01 -1.999720091223143939e-02 7.487896309407776618e-01 1.950599410668576311e-02 2.304000000000000000e+03 9.633268611349003058e-03 3.159773712186133687e-03 2.258342154977939324e-03 5.644703155043798593e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.250000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.887854589063247657e-01 -2.114245041341215881e-02 7.478848254577550314e-01 1.932898881449633677e-02 2.304000000000000000e+03 9.659326512410998378e-03 3.207515924565825568e-03 2.267373550620343636e-03 5.644937395042083075e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.300000000000098854e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.890668038197759859e-01 -2.209046310234741295e-02 7.467462563834436073e-01 1.927945044458938273e-02 2.304000000000000000e+03 9.674103760278569136e-03 3.262923706220567308e-03 2.272860961045934484e-03 5.629032279016183814e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.350000000000040057e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.889112304378933849e-01 -2.339868188292454701e-02 7.455120409246434043e-01 1.926228345811202558e-02 2.304000000000000000e+03 9.696192189877826315e-03 3.321896449068632070e-03 2.278389986715134534e-03 5.644571500370200055e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.399999999999953282e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.880647541746711227e-01 -2.470411783586560009e-02 7.446901188276855432e-01 1.921854602986404481e-02 2.304000000000000000e+03 9.721384098859404618e-03 3.368981667055917940e-03 2.283635598201021275e-03 5.624454210265199218e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.449999999999895817e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.872356006990402277e-01 -2.612475785014274632e-02 7.433650567872769344e-01 1.907799518964370389e-02 2.304000000000000000e+03 9.759639653767044482e-03 3.437315479202581511e-03 2.287060063817823469e-03 5.526744050885869838e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.500000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.871647678234547141e-01 -2.759382778928829230e-02 7.421843466181466953e-01 1.904759960600917179e-02 2.304000000000000000e+03 9.780669690684669695e-03 3.489270669848946755e-03 2.288537246659463897e-03 5.518001938834142832e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.550000000000107292e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.868680981690564846e-01 -2.874390906432516130e-02 7.411422366638767967e-01 1.897185380388788020e-02 2.304000000000000000e+03 9.802470392832050503e-03 3.539937973033221216e-03 2.294098572990212626e-03 5.460345734586230732e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.600000000000071143e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.866164029410016911e-01 -3.022538861075312749e-02 7.398543400384099966e-01 1.892478676319632111e-02 2.304000000000000000e+03 9.828288593918009519e-03 3.593192109468975812e-03 2.300407531861272878e-03 5.472275914715360933e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.649999999999923084e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.862523890824720585e-01 -3.238988429492281607e-02 7.385031341435341901e-01 1.903761615525668624e-02 2.304000000000000000e+03 9.846632684084970222e-03 3.655633656881559709e-03 2.304567128494763428e-03 5.485309368269078055e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.699999999999888711e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.860985207026433885e-01 -3.405640642357245229e-02 7.373313962598528892e-01 1.902562749785418478e-02 2.304000000000000000e+03 9.862238892382463665e-03 3.714415752642021614e-03 2.309770432142452517e-03 5.443355940422338725e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.750000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.863382268989375978e-01 -3.541557678075282073e-02 7.360314797313569635e-01 1.913550707564872638e-02 2.304000000000000000e+03 9.873602282134633784e-03 3.761342095774122124e-03 2.318355760202721327e-03 5.484461240000167029e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.800000000000113953e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.863919373285801262e-01 -3.666463434243106417e-02 7.347816292735556143e-01 1.908839712830790250e-02 2.304000000000000000e+03 9.892022920356341800e-03 3.808357102840903823e-03 2.331695401484502276e-03 5.437429434394582288e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.850000000000096900e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.859095221765644346e-01 -3.771024923255085481e-02 7.335216592707405336e-01 1.928167487511251235e-02 2.304000000000000000e+03 9.908062032472740241e-03 3.861687479891412565e-03 2.339582981979713896e-03 5.488057953572892268e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.899999999999898659e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.852464639366234289e-01 -3.868633184902729033e-02 7.320857306291782551e-01 1.949369639917993696e-02 2.304000000000000000e+03 9.931220253447661447e-03 3.916631734661980835e-03 2.346521232984501333e-03 5.568683731946739166e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 2.949999999999882938e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.848777359676369691e-01 -4.028953228599698594e-02 7.308347250687168284e-01 1.954737624804233492e-02 2.304000000000000000e+03 9.948571430742006103e-03 3.971504384586872598e-03 2.354730824934263885e-03 5.540243768041288805e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.000000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.845108239870134725e-01 -4.158866361950848411e-02 7.293600435135736415e-01 1.970741796177726338e-02 2.304000000000000000e+03 9.969998101720512970e-03 4.023298799098609137e-03 2.361418021235439299e-03 5.501458087537527009e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.050000000000119726e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.840926705397194052e-01 -4.356762170616852725e-02 7.277300430543581777e-01 1.977123944909189857e-02 2.304000000000000000e+03 9.995995614308307922e-03 4.082084226805503778e-03 2.371285416612928937e-03 5.429923343363802580e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.100000000000118217e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.837292387495582768e-01 -4.584144879564829717e-02 7.263776750486244937e-01 1.984050076518710515e-02 2.304000000000000000e+03 1.001337588099363539e-02 4.137391725069025465e-03 2.376394784662341168e-03 5.407962189775578380e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.149999999999877787e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.831889213960432694e-01 -4.734280430335531531e-02 7.247385416944560621e-01 1.988314874306239960e-02 2.304000000000000000e+03 1.004306181922806109e-02 4.191875292055560580e-03 2.390190391725861754e-03 5.386436238191315501e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.199999999999877609e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.834431072781768202e-01 -4.928968277104783108e-02 7.233644009319868395e-01 1.996303132734791527e-02 2.304000000000000000e+03 1.005518488515060212e-02 4.231500417671805146e-03 2.400822614647719812e-03 5.404175280271631852e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.250000000000000000e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.827193149009745499e-01 -5.168115483553270550e-02 7.222596642938182709e-01 2.007436865885520519e-02 2.304000000000000000e+03 1.007426932569794979e-02 4.269526189523367536e-03 2.406084470153129710e-03 5.417604049620613517e-04
8.000000000000000000e+00 1.025000000000044542e+00 1.250000000000000000e-01 2.026311804139928341e-02 4.052623608280013154e-03 3.300000000000124167e+00 3.124999999999880478e-03 1.000000000000034889e-02 3.824843048854263405e-01 -5.377319101586254535e-02 7.209704653127272378e-01 2.023001045789067989e-02 2.304000000000000000e+03 1.008874073083484806e-02 4.306257256324386162e-03 2.416090182044288576e-03 5.454985029684792036e-04
