#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	deco	measure	err_magx	err_magy	err_magz	err_deco	
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 2.949999999999981970e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.963384899581275933e-01 -2.629325076539014081e-02 7.454240134591384459e-01 2.271663055022438496e-02 9.080000000000000000e+02 1.503911857310400758e-02 5.186364022505647250e-03 3.534573869341279140e-03 9.458876748806543640e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.000000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.963438438630660365e-01 -2.751495525419544314e-02 7.441968544472632452e-01 2.243358286271665558e-02 9.080000000000000000e+02 1.509342002034902951e-02 5.273929264178545476e-03 3.535620936726954853e-03 9.419145732043780273e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.050000000000023803e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.962176890798034812e-01 -2.865445059244875123e-02 7.433902828832815723e-01 2.211198657578786197e-02 9.080000000000000000e+02 1.513670152067555716e-02 5.344192077421509521e-03 3.537733411631351337e-03 9.227463635731241939e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.099999999999948130e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.956247999247529124e-01 -2.946824659380042899e-02 7.425497914317288339e-01 2.233360859439147833e-02 9.080000000000000000e+02 1.516471430796052268e-02 5.388314994247661582e-03 3.541954429057140013e-03 9.295359494582288318e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.150000000000052314e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.948373539924036058e-01 -3.038056131605892940e-02 7.419843623212565298e-01 2.236748808310909040e-02 9.080000000000000000e+02 1.519376288383630577e-02 5.438987680867428572e-03 3.548257006820409228e-03 9.248487936094040287e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.199999999999968647e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.950645572033941177e-01 -3.106748558491015735e-02 7.410167046571108918e-01 2.235981251285238530e-02 9.080000000000000000e+02 1.521515838413104761e-02 5.500179892471131725e-03 3.552932369862626168e-03 9.183527899595079558e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.250000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.952791953947445980e-01 -3.178164127162895480e-02 7.398628050589078908e-01 2.233359007183820938e-02 9.080000000000000000e+02 1.524804905060687422e-02 5.553844891611512541e-03 3.568134698412478174e-03 9.163124519589325914e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.300000000000035794e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.951651368124204922e-01 -3.262916751186378805e-02 7.389312498000185636e-01 2.231414523638672320e-02 9.080000000000000000e+02 1.527004906217916715e-02 5.625574847127499598e-03 3.585728243661739922e-03 9.230757625449813493e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.349999999999945022e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.949500516964151720e-01 -3.377552881633352766e-02 7.379585029242885508e-01 2.227925909210881628e-02 9.080000000000000000e+02 1.529775749345578355e-02 5.698756720487876092e-03 3.597790393762151373e-03 9.222341493756945055e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.400000000000055422e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.949310513157431868e-01 -3.539586421335256389e-02 7.368588624308698432e-01 2.234712038163946118e-02 9.080000000000000000e+02 1.532162645248251291e-02 5.767397951852083759e-03 3.599430548790093047e-03 9.213163955896395366e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.449999999999957989e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.950937677934131531e-01 -3.656241684179109552e-02 7.358752102892683888e-01 2.238040182192204200e-02 9.080000000000000000e+02 1.534480291231550900e-02 5.813258736742428316e-03 3.605852528415887104e-03 9.227475860340513848e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.500000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.948706504963140906e-01 -3.772920608027326844e-02 7.348247831499306049e-01 2.255894790038854431e-02 9.080000000000000000e+02 1.536458858413597937e-02 5.879168405005222656e-03 3.609804668424169624e-03 9.287161869788830093e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.550000000000046008e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.949819133417539208e-01 -3.869953894550027390e-02 7.335168341164060024e-01 2.280397174637338251e-02 9.080000000000000000e+02 1.538593433614005197e-02 5.937544933459701357e-03 3.616825175178494268e-03 9.355170636632379518e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.599999999999942801e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.952369768940301453e-01 -4.038983082547207420e-02 7.322090524717941307e-01 2.282193363462021313e-02 9.080000000000000000e+02 1.541826431096442358e-02 6.000594452235983624e-03 3.610419682473001851e-03 9.371522442481022277e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.650000000000058087e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.953959951599435030e-01 -4.167243931336862828e-02 7.314240505629633349e-01 2.290130272002430939e-02 9.080000000000000000e+02 1.542621073836259425e-02 6.041739739942729448e-03 3.623631817063873144e-03 9.357442491235261339e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.699999999999948219e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.954540615257930991e-01 -4.282244244761466284e-02 7.307217477859913046e-01 2.287040913504801223e-02 9.080000000000000000e+02 1.544110563769769857e-02 6.077740519635745770e-03 3.643625077828155107e-03 9.220592019514685985e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.750000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.954107377073287632e-01 -4.527297372915843610e-02 7.297826870734595017e-01 2.295566546207729666e-02 9.080000000000000000e+02 1.545291891482868281e-02 6.139818064670954367e-03 3.643523867201854238e-03 9.187473271051636251e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.800000000000055334e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.950586085570578221e-01 -4.674399456413959320e-02 7.288861584592299936e-01 2.313268368372500480e-02 9.080000000000000000e+02 1.545482385116846505e-02 6.224174913241587240e-03 3.658033845029823230e-03 9.254667818354020891e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.849999999999940581e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.948671890360120340e-01 -4.804314127156749520e-02 7.279001894803426298e-01 2.317363853331241494e-02 9.080000000000000000e+02 1.547868488706664707e-02 6.278848038971909101e-03 3.671798883691689691e-03 9.226083579581543289e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.900000000000059863e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.948162282217391739e-01 -4.824210687862436064e-02 7.268923522676347115e-01 2.330422517436412516e-02 9.080000000000000000e+02 1.549926774808269708e-02 6.321680934344186750e-03 3.695282656430997920e-03 9.207790862693588860e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 3.949999999999940226e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.943378677820973399e-01 -5.000996165215094297e-02 7.260529671526048112e-01 2.340125825306201696e-02 9.080000000000000000e+02 1.552113550293537057e-02 6.370903895316885543e-03 3.702145077392793998e-03 9.209615059029163274e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.000000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.942840535155340831e-01 -5.135022807674356760e-02 7.247380088616895977e-01 2.348502990125564405e-02 9.080000000000000000e+02 1.555138065876438512e-02 6.426320481166719438e-03 3.724317186774488229e-03 9.225048198551672515e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.050000000000062883e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.943520462166334450e-01 -5.301869249644101945e-02 7.236521855868206510e-01 2.364388581072789791e-02 9.080000000000000000e+02 1.556844109600444975e-02 6.467311419202215368e-03 3.733953255688266925e-03 9.261225097711744177e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.099999999999938360e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.943659995157584586e-01 -5.441633643091087214e-02 7.224613744946825067e-01 2.354470729738254373e-02 9.080000000000000000e+02 1.560517593315617624e-02 6.524241089626937017e-03 3.741007894291892896e-03 9.028585010471502567e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.150000000000061640e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.945740673155103129e-01 -5.537871627127368551e-02 7.213239731229498242e-01 2.375114973190256204e-02 9.080000000000000000e+02 1.561313732256081402e-02 6.576558549300573486e-03 3.757376045608442142e-03 9.060828678096759020e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.199999999999932676e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.946525411690311458e-01 -5.784226757357626564e-02 7.196334872622867085e-01 2.389680356844460507e-02 9.080000000000000000e+02 1.564691568952021258e-02 6.637872766195541431e-03 3.773359408077227826e-03 9.112546764447381278e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.250000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.953814807166069478e-01 -5.972706978153656532e-02 7.189096192300138410e-01 2.365454853565664844e-02 9.080000000000000000e+02 1.564926318884429790e-02 6.685339913118361517e-03 3.786092959781274438e-03 8.924083757086689536e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.300000000000069988e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.948459588175029511e-01 -6.199217689788524832e-02 7.178912342576015959e-01 2.386652117727765601e-02 9.080000000000000000e+02 1.567388366636294356e-02 6.723150142621296503e-03 3.789897603551000815e-03 9.054029070338134302e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.349999999999937472e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.946164979650765292e-01 -6.315221686886185459e-02 7.169177710802195902e-01 2.390160512733664408e-02 9.080000000000000000e+02 1.569317034143094536e-02 6.779116568114171119e-03 3.808317879453620904e-03 9.019828493916230748e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.400000000000063416e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.942610075475272424e-01 -6.463179907440277927e-02 7.160141119417370303e-01 2.407122287886358930e-02 9.080000000000000000e+02 1.570817996817409912e-02 6.822925359290507585e-03 3.819578294794238622e-03 9.078261039051344202e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.449999999999926459e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.940063428195087480e-01 -6.615181850060988800e-02 7.150428125485003283e-01 2.423418287640868515e-02 9.080000000000000000e+02 1.571810737569905719e-02 6.881041589692628128e-03 3.828158907172780814e-03 9.135271096911255643e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.500000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.938540053838530119e-01 -6.721031735838180199e-02 7.140892472127797763e-01 2.443716504070204618e-02 9.080000000000000000e+02 1.572665711361433474e-02 6.922343450070340444e-03 3.853092032849037962e-03 9.346930098840643825e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.550000000000075318e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.939989663799958741e-01 -6.810288336268030540e-02 7.125343644642994079e-01 2.479111092992758794e-02 9.080000000000000000e+02 1.574563456026954744e-02 6.982548041722868963e-03 3.849220152772048903e-03 9.465168319227246132e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.599999999999943689e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.939740328396548197e-01 -6.870738452023410214e-02 7.113023050493803012e-01 2.501573868035040366e-02 9.080000000000000000e+02 1.577097052839306762e-02 7.011929903975693858e-03 3.869701047972837638e-03 9.599007771807125484e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.650000000000050981e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.942336732310358638e-01 -6.986206355840050841e-02 7.105832766433982650e-01 2.509150996112762683e-02 9.080000000000000000e+02 1.577230731511015949e-02 7.035352027127311607e-03 3.893696159034358475e-03 9.583007040271627770e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.699999999999921130e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.938474995981753879e-01 -7.081035414254102656e-02 7.102168467819965914e-01 2.505274863043627925e-02 9.080000000000000000e+02 1.579104665810757840e-02 7.044787004781020469e-03 3.909419062594553587e-03 9.420423340674197003e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.750000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.933996356815308015e-01 -7.251797196722670202e-02 7.093175745401618659e-01 2.513200884055838760e-02 9.080000000000000000e+02 1.581092008012566219e-02 7.088456280809280266e-03 3.922804374985981724e-03 9.441617977529501811e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.800000000000080647e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.934190991529454284e-01 -7.360486618098557865e-02 7.086583571829045969e-01 2.534990721543143796e-02 9.080000000000000000e+02 1.581200465595702931e-02 7.094885033536066712e-03 3.952296909658866569e-03 9.482026730677241538e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.849999999999965894e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.933926116716676691e-01 -7.508485564609333751e-02 7.074625444247613082e-01 2.539586518740204191e-02 9.080000000000000000e+02 1.583239808600440252e-02 7.148806328234331812e-03 3.968833431402345006e-03 9.475978149366807470e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.900000000000029665e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.929995900858622715e-01 -7.654252845571192509e-02 7.065868593326614100e-01 2.555745079109879303e-02 9.080000000000000000e+02 1.585283555485712467e-02 7.167472190824531776e-03 3.992696414899104228e-03 9.447127267348610956e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 4.949999999999914913e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.930024894324586349e-01 -7.796522548927561913e-02 7.052337206603550568e-01 2.574952632289638499e-02 9.080000000000000000e+02 1.587368623170624937e-02 7.211696336984300786e-03 4.010047320791022309e-03 9.588044419245091978e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.000000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.926116574582527718e-01 -8.022414740534559996e-02 7.045107114125133130e-01 2.578606020759045131e-02 9.080000000000000000e+02 1.588359283878008898e-02 7.248736092699325194e-03 4.027025296905334568e-03 9.614713851304089931e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.050000000000085976e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.926282031090908564e-01 -8.217713641334939423e-02 7.036224664816698171e-01 2.599245926826322661e-02 9.080000000000000000e+02 1.588843381219310832e-02 7.268551994368747764e-03 4.041622636234044538e-03 9.914425303447548053e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.099999999999985434e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.923579176254230472e-01 -8.330314123062861065e-02 7.025204077749922504e-01 2.614294141299430135e-02 9.080000000000000000e+02 1.590913164616303277e-02 7.310129170670078176e-03 4.058829587889441898e-03 9.941904999580886484e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.150000000000011013e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.922969729829834939e-01 -8.518315278336643925e-02 7.017879482905579058e-01 2.617421593794162088e-02 9.080000000000000000e+02 1.590957809396061767e-02 7.350855161002686766e-03 4.078057997978249902e-03 9.931098037781209333e-04
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.199999999999911360e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.917994042106546226e-01 -8.759399101837768431e-02 7.012633259111196171e-01 2.640722905396114539e-02 9.080000000000000000e+02 1.590893913523335965e-02 7.363850588039278638e-03 4.089987920726989232e-03 1.006824068669397556e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.250000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.916881588494556810e-01 -8.948570668483149526e-02 7.001263843156156907e-01 2.667644055750804932e-02 9.080000000000000000e+02 1.592014438592179865e-02 7.390960761313846404e-03 4.106113208929684961e-03 1.025383347629485464e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.300000000000090417e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.909648980147765185e-01 -9.075056627045469115e-02 6.990004720870464094e-01 2.657742806403821240e-02 9.080000000000000000e+02 1.595505341927904927e-02 7.458633641885434665e-03 4.131326695402110297e-03 1.020713710317737270e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.350000000000003197e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.908359784361678524e-01 -9.217051056308091239e-02 6.981726167188977428e-01 2.662598618019873520e-02 9.080000000000000000e+02 1.597299728169421923e-02 7.477395229211122700e-03 4.148079977511620088e-03 1.020472848016861292e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.399999999999994138e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.901933372687381163e-01 -9.353504549806472557e-02 6.975213219225483430e-01 2.675899881005322500e-02 9.080000000000000000e+02 1.598776514570443563e-02 7.502402613401870125e-03 4.164348956168007626e-03 1.021911969749421303e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.449999999999906919e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.896364600715738757e-01 -9.529479128276238664e-02 6.967273018229294124e-01 2.676237512247362643e-02 9.080000000000000000e+02 1.601025163392255993e-02 7.532861076091023310e-03 4.181917384988144935e-03 1.011877424959241626e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.500000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.892958861318695507e-01 -9.684456639028325708e-02 6.957468082459360437e-01 2.690811589472083196e-02 9.080000000000000000e+02 1.601846655057876170e-02 7.577586494061721092e-03 4.206703234052318330e-03 1.016496026250618195e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.550000000000094857e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.888378380974187865e-01 -9.815620873139914437e-02 6.949793042853665836e-01 2.697771855552685491e-02 9.080000000000000000e+02 1.603215360847761589e-02 7.619999928275603650e-03 4.212620306952138440e-03 1.019907735639870219e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.600000000000019185e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.883936742846725299e-01 -9.944496481552884959e-02 6.941116511516921550e-01 2.707224615563631406e-02 9.080000000000000000e+02 1.605557474856415118e-02 7.643401373721738640e-03 4.225676834860065886e-03 1.022823467366972775e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.649999999999978151e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.878171848231873886e-01 -1.006131079255632166e-01 6.930874093264897118e-01 2.710304105124246299e-02 9.080000000000000000e+02 1.608468384088749051e-02 7.683086049762285867e-03 4.247934265040808829e-03 1.017927100627622839e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.699999999999903366e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.873056466449866786e-01 -1.021543387393358399e-01 6.921396434875295434e-01 2.720408250436183104e-02 9.080000000000000000e+02 1.610376398934627168e-02 7.718275840236961741e-03 4.266691301806877640e-03 1.022998517584601270e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.750000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.867739936266493816e-01 -1.030240547656228745e-01 6.913136716897692047e-01 2.728961022222466809e-02 9.080000000000000000e+02 1.612168778164021696e-02 7.754096294857060027e-03 4.289478387045045533e-03 1.029303651452735148e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.800000000000098410e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.862806208777831429e-01 -1.043411887736799409e-01 6.900981092505763526e-01 2.731858032461498276e-02 9.080000000000000000e+02 1.615011921825970642e-02 7.800200067924074540e-03 4.320850430989234964e-03 1.032482920742974850e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.850000000000034284e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.865038219761918747e-01 -1.057335439605949778e-01 6.892302684142761482e-01 2.740351386239558637e-02 9.080000000000000000e+02 1.614865833505096590e-02 7.833839999750194516e-03 4.337067310378486806e-03 1.032055150935190383e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.899999999999963940e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.856350288588191177e-01 -1.073902129731998528e-01 6.879115493362234490e-01 2.756625806370154030e-02 9.080000000000000000e+02 1.617953262776471862e-02 7.885222070459659699e-03 4.358430697042219026e-03 1.051053924287400449e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 5.949999999999898925e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.853173927197697801e-01 -1.092688827481068381e-01 6.872242736274041253e-01 2.763112989809330886e-02 9.080000000000000000e+02 1.619342967645505393e-02 7.893844223480255690e-03 4.373713511528615899e-03 1.052790954363916299e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.000000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.849337965844405463e-01 -1.096941124987558108e-01 6.867311810008884798e-01 2.764880006240251833e-02 9.080000000000000000e+02 1.619835968164689763e-02 7.933753109233655093e-03 4.389542878347071908e-03 1.049280981508061983e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.050000000000101963e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.842735541079319583e-01 -1.114065738723881982e-01 6.863136923739859840e-01 2.769755776625626442e-02 9.080000000000000000e+02 1.621028346117498603e-02 7.945114196650391800e-03 4.400852154016032802e-03 1.047767482028367104e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.100000000000047606e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.837516339695434819e-01 -1.130537240866876514e-01 6.854114252341664271e-01 2.784709184673952662e-02 9.080000000000000000e+02 1.623087604594201580e-02 7.956754014952781978e-03 4.425193206941694692e-03 1.051426166555151018e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.149999999999950617e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.832327060410059549e-01 -1.142655700515394918e-01 6.843983417374965850e-01 2.821113525762366375e-02 9.080000000000000000e+02 1.624314821217956104e-02 7.978320684768442153e-03 4.438645387998691079e-03 1.079656084419743350e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.199999999999896261e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.827902011659456427e-01 -1.163102315216783533e-01 6.837672307099184055e-01 2.820333548522601860e-02 9.080000000000000000e+02 1.626025794515863904e-02 7.984217530682667999e-03 4.457975885487202097e-03 1.073629097643381217e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.250000000000000000e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.821867734262917593e-01 -1.180996064901872478e-01 6.834424873074160800e-01 2.817643363971752968e-02 9.080000000000000000e+02 1.626512906233033157e-02 8.001858484434923313e-03 4.475239848383613141e-03 1.071021082222455099e-03
1.000000000000000000e+01 1.019999999999988027e+00 9.999999999999902023e-02 1.333521432160009179e-02 2.667042864330025631e-03 6.300000000000104627e+00 2.000000000000001343e-03 9.999999999999835409e-03 3.814869598154769226e-01 -1.198132246305448068e-01 6.826354449143289260e-01 2.827074009455563669e-02 9.080000000000000000e+02 1.628365372929340901e-02 8.026342571280438432e-03 4.492040213595010698e-03 1.070844111806335507e-03
