#step   L   g   lambda  kappa  h   time    p   tm  magx    magy    magz
550	8	1.0625	0.125	0.020263118	0.020263118	16.5	0.0009765625	0.0009765625	0.7401446618121184	0.1903515999237314	0.59101134122526	
560	8	1.0625	0.125	0.020263118	0.020263118	16.8	0.0009765625	0.0009765625	0.7474233653182309	0.1981407184005896	0.5861083693215817	
570	8	1.0625	0.125	0.020263118	0.020263118	17.1	0.0009765625	0.0009765625	0.7550002953109001	0.2062432559762729	0.5802161880414273	
580	8	1.0625	0.125	0.020263118	0.020263118	17.4	0.0009765625	0.0009765625	0.7628850876152017	0.2145440773846561	0.5732492006872513	
590	8	1.0625	0.125	0.020263118	0.020263118	17.7	0.0009765625	0.0009765625	0.7710825929542801	0.2228976784273745	0.5651227427330375	
600	8	1.0625	0.125	0.020263118	0.020263118	18	0.0009765625	0.0009765625	0.7795913717927376	0.2311147383363459	0.5557796929376232	
610	8	1.0625	0.125	0.020263118	0.020263118	18.3	0.0009765625	0.0009765625	0.7884022322900215	0.23897282864054	0.545200092958392	
620	8	1.0625	0.125	0.020263118	0.020263118	18.6	0.0009765625	0.0009765625	0.7974971754396466	0.2462265311681451	0.5334099336882587	
630	8	1.0625	0.125	0.020263118	0.020263118	18.9	0.0009765625	0.0009765625	0.8068488673185121	0.2526275674630299	0.5204772229415539	
640	8	1.0625	0.125	0.020263118	0.020263118	19.2	0.0009765625	0.0009765625	0.8164209624166933	0.257945354099933	0.506494136452761	
650	8	1.0625	0.125	0.020263118	0.020263118	19.5	0.0009765625	0.0009765625	0.826168874321572	0.2619706314925618	0.4915698352951803	
660	8	1.0625	0.125	0.020263118	0.020263118	19.8	0.0009765625	0.0009765625	0.8360405702906692	0.2645156730753719	0.4758282602183777	
670	8	1.0625	0.125	0.020263118	0.020263118	20.1	0.0009765625	0.0009765625	0.8459774088074251	0.2654158979710716	0.4594041308095959	
680	8	1.0625	0.125	0.020263118	0.020263118	20.4	0.0009765625	0.0009765625	0.8559150520256176	0.2645327241303457	0.4424413888999929	
690	8	1.0625	0.125	0.020263118	0.020263118	20.7	0.0009765625	0.0009765625	0.8657845217431372	0.2617577916743414	0.4250891726644587	
700	8	1.0625	0.125	0.020263118	0.020263118	21	0.0009765625	0.0009765625	0.8755133880736896	0.2570155897856382	0.4074940688762934	
710	8	1.0625	0.125	0.020263118	0.020263118	21.3	0.0009765625	0.0009765625	0.8850269690554275	0.2502596538969417	0.3897965125651227	
720	8	1.0625	0.125	0.020263118	0.020263118	21.6	0.0009765625	0.0009765625	0.8942491130630353	0.241454559379845	0.3721445750292374	
730	8	1.0625	0.125	0.020263118	0.020263118	21.9	0.0009765625	0.0009765625	0.9031023423067389	0.2305658157332822	0.3547127544616341	
740	8	1.0625	0.125	0.020263118	0.020263118	22.2	0.0009765625	0.0009765625	0.9115081455558505	0.2175768730612606	0.3377003088809351	
750	8	1.0625	0.125	0.020263118	0.020263118	22.5	0.0009765625	0.0009765625	0.9193880345392539	0.2025071271848923	0.3213160991646787	
760	8	1.0625	0.125	0.020263118	0.020263118	22.8	0.0009765625	0.0009765625	0.9266649690594034	0.185413962693939	0.305767573977528	
