#L   g   lambda  kappa  time  t_KZ   magx    magy    magz    magGSx  magGSy  magGSz  adiabaticity
6	0.9	1	0.5	0	0.1	-7.043731612587114e-13	-2.599446331830929e-14	0.1942926175500689	1.17187467871478e-12	-8.618934435609978e-15	0.1942926175500689	1	
6	1	1	0.5	0.01	0.1	-7.046330570877258e-13	-2.598753981758127e-14	0.1942931103061761	1.010280645754208e-14	-4.312862527745571e-16	0.2094793831639825	0.9982459310718742	
6	1.1	1	0.5	0.02	0.1	-7.04892896453152e-13	-2.598421391850487e-14	0.1942965775094284	7.321360612091474e-13	-2.223824101659408e-14	0.2303636015721831	0.9927819844656525	
6	1.2	1	0.5	0.03	-0.1	-7.051527329421801e-13	-2.598804844039747e-14	0.1943060101953971	2.391866003898497e-13	6.254826601548952e-15	0.2576643368191495	0.9834094806202056	
6	1.1	1	0.5	0.04	-0.1	-7.054126540396105e-13	-2.600104522609398e-14	0.1943234442948305	6.264720288740756e-14	-5.770634989713238e-16	0.2303636015721827	0.992756144991636	
6	1	1	0.5	0.05	-0.1	-7.056727417446098e-13	-2.602016114853456e-14	0.1943469977659182	-2.950511412248644e-13	-3.503548345345014e-16	0.2094793831639818	0.9981416253808589	
6	0.9	1	0.5	0.06	0.1	-7.05933036626502e-13	-2.604141358494509e-14	0.1943738101446854	1.067057888895558e-13	-6.033180868627452e-15	0.1942926175500687	0.9997642541334385	
6	1	1	0.5	0.07	0.1	-7.061935421107908e-13	-2.606231249174729e-14	0.1944020105974826	-5.658793689287436e-13	-3.209150934425659e-14	0.2094793831639825	0.9981931736215387	
6	1.1	1	0.5	0.08	0.1	-7.064542619980914e-13	-2.608532959881061e-14	0.1944337066873176	1.747553292168923e-13	2.457217533423788e-14	0.2303636015721832	0.9929602093515266	
6	1.2	1	0.5	0.09	-0.1	-7.067152347483613e-13	-2.611396916657684e-14	0.1944720434434598	8.820366226276793e-14	1.652982125421212e-15	0.2576643368191491	0.983861326031985	
6	1.1	1	0.5	0.1	-0.1	-7.069765327961539e-13	-2.615027711225572e-14	0.1945192316001443	1.458002412807847e-13	-1.244401713662786e-14	0.2303636015721833	0.9928850371506091	
6	1	1	0.5	0.11	-0.1	-7.072382243502312e-13	-2.619152092827547e-14	0.1945735439182162	-1.206973402185311e-13	1.111583820949502e-14	0.2094793831639825	0.9978899138437406	
6	0.9	1	0.5	0.12	-0.1	-7.075003399309549e-13	-2.623407069910904e-14	0.1946322489838397	2.672095927692809e-13	2.945076056755773e-14	0.1942926175500687	0.9990794210652502	
6	0.8	1	0.5	0.13	0.1	-7.077628751028968e-13	-2.627453394445482e-14	0.1946925852398107	-2.352304346905768e-13	-3.000501881607561e-15	0.1837432102548611	0.9967800621041474	
6	0.9	1	0.5	0.14	0.1	-7.080257935626235e-13	-2.631085080395085e-14	0.1947527557365359	-5.799334706084189e-13	-1.466476669081426e-14	0.1942926175500686	0.9991736884213316	
6	1	1	0.5	0.15	0.1	-7.082890631200428e-13	-2.634576592257091e-14	0.1948149848678897	-1.825520977952527e-13	-1.583441975292819e-14	0.2094793831639823	0.9982655067861728	
6	1.1	1	0.5	0.16	0.1	-7.085526887003024e-13	-2.638312325224109e-14	0.1948825614854749	-3.047258734960282e-13	1.515620719439559e-14	0.2303636015721833	0.9937226600401678	
6	1.2	1	0.5	0.17	-0.1	-7.088167127986285e-13	-2.642659778223288e-14	0.1949588524400579	7.47533249541891e-14	-1.208219351353526e-14	0.2576643368191493	0.9853290345822985	
6	1.1	1	0.5	0.18	-0.1	-7.090812141352166e-13	-2.647846967428488e-14	0.1950463013754218	1.657023033344309e-13	-9.831294322266495e-15	0.230363601572183	0.9936148252433304	
6	1	1	0.5	0.19	-0.1	-7.093462695041257e-13	-2.653629545789268e-14	0.1951433329712651	3.727707696929941e-13	-1.66366557982578e-14	0.2094793831639821	0.9978318570939697	
6	0.9	1	0.5	0.2	-0.1	-7.096119209885477e-13	-2.659671802135421e-14	0.1952473216705086	-1.727947934796111e-12	3.330994588247688e-15	0.1942926175500686	0.9981976162226283	
6	0.8	1	0.5	0.21	-0.1	-7.098781782780651e-13	-2.665658338409203e-14	0.1953555817846253	-1.410166372387268e-12	-6.982530210643994e-16	0.1837432102548606	0.9950516078621268	
6	0.7	1	0.5	0.22	0.1	-7.101450201378259e-13	-2.671283111911645e-14	0.1954653478764969	7.284937034416092e-13	-1.649012354048228e-15	0.176686304248744	0.9887742302103857	
6	0.8	1	0.5	0.23	0.1	-7.104123964148038e-13	-2.676364662711111e-14	0.1955748143120587	-2.927582425276454e-13	2.751532524700948e-14	0.183743210254861	0.9951572970569913	
6	0.9	1	0.5	0.24	0.1	-7.106802643030498e-13	-2.681219243903011e-14	0.1956863398799046	7.17255724825732e-13	5.208640810073918e-15	0.1942926175500688	0.9986230084167669	
