#L   g   lambda  kappa  time  t_KZ   magx    magy    magz    magGSx  magGSy  magGSz  adiabaticity
6	1	6	1.1	0	0.1	0.905179258233048	5.992249882055822e-17	0.4241669706982041	0.9051792582330483	-1.723881454251952e-17	0.4241669706982039	0.9999999999999997	
6	1.01	6	1.1	0.001	0.1	0.9051792582311967	-6.576984616646353e-12	0.4241669711744902	0.9050704915856044	1.306463617845033e-16	0.4243796316103305	0.9999963174911731	
6	1.02	6	1.1	0.002	0.1	0.9051792582290979	-1.062360135571563e-10	0.4241669745134175	0.9049604614302132	1.539567084929416e-16	0.4245945758059346	0.9999852732235627	
6	1.03	6	1.1	0.003	0.1	0.9051792582255511	-5.422938995102745e-10	0.4241669835779556	0.904849162330149	-5.139118297581291e-17	0.4248118078503126	0.9999668727065477	
6	1.04	6	1.1	0.004	0.1	0.9051792582173821	-1.727880430152807e-09	0.4241670012317471	0.9047365887936489	3.615814245239157e-17	0.425031332332766	0.9999411222809892	
6	1.05	6	1.1	0.005	0.1	0.9051792581984147	-4.252452068535979e-09	0.4241670303395034	0.904622735273964	6.873841773558098e-17	0.4252531538659037	0.999908029118331	
6	1.06	6	1.1	0.006	0.1	0.9051792581583945	-8.888303192522602e-09	0.4241670737674365	0.9045075961693905	2.38524477946811e-17	0.425477277084942	0.9998676012195633	
6	1.07	6	1.1	0.007	0.1	0.9051792580818636	-1.659707423882703e-08	0.4241671343837246	0.9043911658233307	1.062518129035794e-17	0.4257037066469959	0.9998198474140261	
6	1.08	6	1.1	0.008	0.1	0.9051792579470094	-2.853625596759002e-08	0.4241672150590265	0.9042734385243341	-2.808083626737456e-17	0.4259324472303485	0.9997647773581245	
6	1.09	6	1.1	0.009	0.1	0.9051792577244746	-4.606568913530316e-08	0.4241673186670279	0.9041544085061719	-1.780259967221198e-16	0.426163503533732	0.9997024015338676	
6	1.1	6	1.1	0.01	0.1	0.9051792573761162	-7.075405888859031e-08	0.4241674480850405	0.9040340699478865	-5.128276275856436e-17	0.426396880275572	0.9996327312472938	
6	1.11	6	1.1	0.011	-0.1	0.9051792568537413	-1.043853831045631e-07	0.424167606194632	0.9039124169738725	-2.352718714293545e-17	0.426632582193242	0.9995557786267598	
6	1.1	6	1.1	0.012	-0.1	0.9051792560979156	-1.48902657503701e-07	0.4241677949283231	0.9040340699478863	-1.235990476633475e-17	0.4263968802755724	0.9996326963616785	
6	1.09	6	1.1	0.013	-0.1	0.9051792550378494	-2.060735138151434e-07	0.4241680124082399	0.9041544085061717	3.447762908503904e-17	0.4261635035337318	0.9997022619373858	
6	1.08	6	1.1	0.014	-0.1	0.9051792535929467	-2.774186744036559e-07	0.42416825580653	0.9042734385243343	1.07552855510562e-16	0.4259324472303485	0.9997644631452245	
6	1.07	6	1.1	0.015	-0.1	0.905179251674142	-3.642432207112429e-07	0.4241685222986688	0.9043911658233312	-4.011548038196366e-17	0.4257037066469963	0.9998192886082446	
6	1.06	6	1.1	0.016	-0.1	0.905179249185166	-4.676431014929375e-07	0.4241688090629026	0.9045075961693911	-1.095044194210359e-17	0.4254772770849421	0.9998667277829287	
6	1.05	6	1.1	0.017	-0.1	0.9051792460237902	-5.885116446976806e-07	0.4241691132797416	0.9046227352739643	6.028164079019405e-17	0.4252531538659039	0.9999067709608004	
6	1.04	6	1.1	0.018	-0.1	0.9051792420830128	-7.27546072482434e-07	0.4241694321314759	0.9047365887936487	7.112366251504909e-17	0.4250313323327656	0.9999394092698841	
6	1.03	6	1.1	0.019	-0.1	0.9051792372522204	-8.852540186918799e-07	0.4241697628017477	0.9048491623301497	3.209238430557093e-17	0.4248118078503129	0.9999646346760385	
6	1.02	6	1.1	0.02	-0.1	0.9051792314183107	-1.061960047953146e-06	0.42417010247515	0.9049604614302136	6.743737512859838e-17	0.4245945758059343	0.9999824399841452	
